"species","X","latitude","longitude","year","icmbio.cat"
"Ameerega flavopicta",465,-20.1175,-47.3158,1925,"LC"
"Ameerega flavopicta",466,-19.1888,-43.645,1925,"LC"
"Ameerega flavopicta",467,-19.1691,-43.7141,1925,"LC"
"Ameerega flavopicta",468,-13.1452,-50.2487,1925,"LC"
"Ameerega flavopicta",469,-16.3754,-46.8194,1925,"LC"
"Ameerega picta",470,-20.5529,-56.692,1838,"LC"
"Ameerega picta",471,-20.789,-56.755,1838,"LC"
"Ameerega picta",472,-20.6724,-56.7994,1838,"LC"
"Ameerega picta",473,-20.7914,-56.7566,1838,"LC"
"Ameerega picta",474,-21.39303,-56.27484,1838,"LC"
"Ameerega picta",475,-21.0073,-56.4597,1838,"LC"
"Ameerega picta",476,-20.9833,-56.5166,1838,"LC"
"Ameerega picta",477,-21.1244,-56.7435,1838,"LC"
"Ameerega picta",478,-19.2667,-57.6333,1838,"LC"
"Ameerega picta",479,-18.97432,-57.77488,1838,"LC"
"Ameerega picta",480,-18.96424,-57.79501,1838,"LC"
"Amphisbaena anaemariae",515,-16.1208,-48.4856,1997,"LC"
"Amphisbaena anaemariae",516,-16.3051,-48.9724,1997,"LC"
"Amphisbaena anaemariae",517,-15.7099,-48.0224,1997,"LC"
"Amphisbaena anaemariae",518,-15.7667,-47.9167,1997,"LC"
"Amphisbaena anaemariae",519,-19.035,-47.9169,1997,"LC"
"Amphisbaena anaemariae",520,-16.5541,-48.0218,1997,"LC"
"Amphisbaena anaemariae",521,-18.25,-52.8833,1997,"LC"
"Amphisbaena anaemariae",522,-11.0333,-48.2167,1997,"LC"
"Amphisbaena anaemariae",523,-22.0483,-52.7342,1997,"LC"
"Amphisbaena bedai",524,-20.7677,-55.6076,1991,"LC"
"Amphisbaena bedai",525,-20.4667,-55.7833,1991,"LC"
"Amphisbaena bedai",526,-21.45,-56.1,1991,"LC"
"Amphisbaena crisae",532,-10.6833,-50.6333,1997,"LC"
"Amphisbaena crisae",533,-11.8333,-50.3333,1997,"LC"
"Amphisbaena crisae",534,-18.25,-52.8833,1997,"LC"
"Amphisbaena crisae",535,-12.9417,-51.8242,1997,"LC"
"Amphisbaena kraoh",542,-10.7022,-46.4128,1971,"LC"
"Amphisbaena kraoh",543,-10.1891,-48.1085,1971,"LC"
"Amphisbaena kraoh",544,-8.9675,-48.1747,1971,"LC"
"Amphisbaena kraoh",545,-10.5333,-46.4167,1971,"LC"
"Amphisbaena leeseri",546,-20.4667,-55.7833,1964,"LC"
"Amphisbaena leeseri",547,-22.1092,-56.5208,1964,"LC"
"Amphisbaena leeseri",548,-19.0092,-57.6533,1964,"LC"
"Amphisbaena leeseri",549,-19.2167,-57.55,1964,"LC"
"Amphisbaena leeseri",550,-19,-57.65,1964,"LC"
"Amphisbaena leeseri",551,-21.45,-56.1,1964,"LC"
"Amphisbaena leeseri",552,-20.9828,-51.7892,1964,"LC"
"Amphisbaena leeseri",553,-22.2833,-53.25,1964,"LC"
"Amphisbaena leeseri",554,-22.241,-57.615,1964,"LC"
"Amphisbaena neglecta",557,-15.4529,-55.7392,1936,"DD"
"Amphisbaena sanctaeritae",559,-21.7312,-47.4959,1994,"DD"
"Amphisbaena sanctaeritae",560,-21.7833,-47.6,1994,"DD"
"Amphisbaena silvestrii",562,-18.1667,-53.35,1902,"LC"
"Amphisbaena silvestrii",563,-12.8642,-53.1611,1902,"LC"
"Amphisbaena silvestrii",564,-15.8833,-52.2167,1902,"LC"
"Amphisbaena silvestrii",565,-14.9203,-51.0831,1902,"LC"
"Amphisbaena silvestrii",566,-10.6833,-50.6333,1902,"LC"
"Amphisbaena silvestrii",567,-13.5394,-52.1636,1902,"LC"
"Amphisbaena silvestrii",568,-11.5,-54.8833,1902,"LC"
"Amphisbaena silvestrii",569,-15.5989,-56.0949,1902,"LC"
"Amphisbaena silvestrii",570,-19.9272,-56.8103,1902,"LC"
"Amphisbaena silvestrii",571,-13.2167,-51.65,1902,"LC"
"Amphisbaena silvestrii",572,-11.7167,-49.0667,1902,"LC"
"Amphisbaena silvestrii",573,-12.0833,-53.4,1902,"LC"
"Amphisbaena silvestrii",574,-18.25,-52.8833,1902,"LC"
"Amphisbaena silvestrii",575,-14.7203,-56.3275,1902,"LC"
"Amphisbaena silvestrii",576,-17.3167,-53.2,1902,"LC"
"Amphisbaena silvestrii",577,-10.83,-55.5,1902,"LC"
"Amphisbaena silvestrii",578,-13.0316,-58.3126,1902,"LC"
"Amphisbaena silvestrii",579,-14.6667,-52.35,1902,"LC"
"Amphisbaena silvestrii",580,-13.0333,-58.2833,1902,"LC"
"Amphisbaena silvestrii",581,-17.4569,-63.6578,1902,"LC"
"Amphisbaena steindachneri",582,-16.05,-57.3833,1881,"LC"
"Amphisbaena steindachneri",583,-11.6748,-61.191,1881,"LC"
"Amphisbaena steindachneri",584,-13.4833,-61.05,1881,"LC"
"Amphisbaena steindachneri",585,-15,-59.95,1881,"LC"
"Amphisbaena talisiae",586,-14.1333,-47.5,1995,"LC"
"Amphisbaena talisiae",587,-15.7099,-48.0224,1995,"LC"
"Amphisbaena talisiae",588,-15.7667,-47.9167,1995,"LC"
"Amphisbaena talisiae",589,-16.0089,-47.9497,1995,"LC"
"Amphisbaena talisiae",590,-16.5541,-48.0218,1995,"LC"
"Amphisbaena talisiae",591,-14.05,-48.3167,1995,"LC"
"Amphisbaena talisiae",592,-17.2167,-46.8667,1995,"LC"
"Amphisbaena talisiae",593,-14.0333,-48.3167,1995,"LC"
"Amphisbaena talisiae",594,-15.8167,-52.1667,1995,"LC"
"Anolis meridionalis",595,-22.7833,-49.2333,1885,"LC"
"Anolis meridionalis",596,-17.9833,-53.6167,1885,"LC"
"Anolis meridionalis",597,-17.3042,-53.2014,1885,"LC"
"Anolis meridionalis",598,-15.89,-52.2567,1885,"LC"
"Anolis meridionalis",599,-10.6833,-50.6333,1885,"LC"
"Anolis meridionalis",600,-20.5333,-56.7,1885,"LC"
"Anolis meridionalis",601,-20.7011,-56.8803,1885,"LC"
"Anolis meridionalis",602,-12.5201,-60.4128,1885,"LC"
"Anolis meridionalis",603,-15.7099,-48.0224,1885,"LC"
"Anolis meridionalis",604,-16.0111,-47.9436,1885,"LC"
"Anolis meridionalis",605,-16.0667,-57.6667,1885,"LC"
"Anolis meridionalis",606,-21.3167,-48.6167,1885,"LC"
"Anolis meridionalis",607,-21.9333,-47.3667,1885,"LC"
"Anolis meridionalis",608,-14.9833,-55.7333,1885,"LC"
"Anolis meridionalis",609,-15.3,-55.85,1885,"LC"
"Anolis meridionalis",610,-13.8667,-45.8667,1885,"LC"
"Anolis meridionalis",611,-19.2167,-57.55,1885,"LC"
"Anolis meridionalis",612,-15.5833,-56.0833,1885,"LC"
"Anolis meridionalis",613,-8.8833,-44.9667,1885,"LC"
"Anolis meridionalis",614,-15.2,-45.8333,1885,"LC"
"Anolis meridionalis",615,-15.95,-54.9667,1885,"LC"
"Anolis meridionalis",616,-11.75,-50.7333,1885,"LC"
"Anolis meridionalis",617,-11.2167,-50.6667,1885,"LC"
"Anolis meridionalis",618,-18.25,-52.8833,1885,"LC"
"Anolis meridionalis",619,-14.05,-48.3167,1885,"LC"
"Anolis meridionalis",620,-10.3,-48.35,1885,"LC"
"Anolis meridionalis",621,-17.2167,-46.8667,1885,"LC"
"Anolis meridionalis",622,-18.9333,-46.9833,1885,"LC"
"Anolis meridionalis",623,-12.0167,-48.5333,1885,"LC"
"Anolis meridionalis",624,-15.85,-48.95,1885,"LC"
"Anolis meridionalis",625,-15.65,-57.2,1885,"LC"
"Anolis meridionalis",626,-14.4,-56.4333,1885,"LC"
"Anolis meridionalis",627,-17.3167,-53.2,1885,"LC"
"Anolis meridionalis",628,-23.1794,-45.8869,1885,"LC"
"Anolis meridionalis",629,-15.6667,-55,1885,"LC"
"Anolis meridionalis",630,-21.1167,-48.45,1885,"LC"
"Anolis meridionalis",631,-17.7333,-48.6167,1885,"LC"
"Anolis meridionalis",632,-13.0333,-58.2833,1885,"LC"
"Anolis meridionalis",633,-12.7333,-60.1333,1885,"LC"
"Anolis meridionalis",634,-14,-65.0667,1885,"LC"
"Anolis meridionalis",635,-13.0333,-64.6667,1885,"LC"
"Anolis meridionalis",636,-14.6,-64.8833,1885,"LC"
"Anolis meridionalis",637,-14.2,-66.6167,1885,"LC"
"Anolis meridionalis",638,-17.4569,-63.6578,1885,"LC"
"Anolis meridionalis",639,-19.7167,-62.6167,1885,"LC"
"Anolis meridionalis",640,-17.4,-63.85,1885,"LC"
"Anolis meridionalis",641,-17.7833,-63.2,1885,"LC"
"Anolis meridionalis",642,-23.7167,-55.5,1885,"LC"
"Antilophia galeata",643,-6.1167,-45.15,1823,"LC"
"Antilophia galeata",644,-14.45,-58.1167,1823,"LC"
"Antilophia galeata",645,-22.35,-47.4833,1823,"LC"
"Antilophia galeata",646,-20.2167,-47.7167,1823,"LC"
"Antilophia galeata",647,-16.3333,-48.9667,1823,"LC"
"Antilophia galeata",648,-15.5333,-48.0667,1823,"LC"
"Antilophia galeata",649,-20.0167,-43.9833,1823,"LC"
"Antilophia galeata",650,-20.0167,-44.05,1823,"LC"
"Antilophia galeata",651,-14.9,-51.0833,1823,"LC"
"Antilophia galeata",652,-18.8833,-47.6333,1823,"LC"
"Antilophia galeata",653,-21.85,-47.4667,1823,"LC"
"Antilophia galeata",654,-15.8833,-52.25,1823,"LC"
"Antilophia galeata",655,-18.8333,-45.1833,1823,"LC"
"Antilophia galeata",656,-12.85,-51.75,1823,"LC"
"Antilophia galeata",657,-20.8833,-47.6167,1823,"LC"
"Antilophia galeata",658,-19.9167,-44.0833,1823,"LC"
"Antilophia galeata",659,-16.7333,-42.9667,1823,"LC"
"Antilophia galeata",660,-20.75,-56.7,1823,"LC"
"Antilophia galeata",661,-21.1,-56.5167,1823,"LC"
"Antilophia galeata",662,-18.4167,-47.9,1823,"LC"
"Antilophia galeata",663,-16.8667,-43.0167,1823,"LC"
"Antilophia galeata",664,-22.1667,-47.8667,1823,"LC"
"Antilophia galeata",665,-15.3167,-55.85,1823,"LC"
"Antilophia galeata",666,-17.75,-48.6333,1823,"LC"
"Antilophia galeata",667,-13.7833,-48.5667,1823,"LC"
"Antilophia galeata",668,-14.1333,-47.5667,1823,"LC"
"Antilophia galeata",669,-22.3333,-49.0167,1823,"LC"
"Antilophia galeata",670,-16.75,-43.4833,1823,"LC"
"Antilophia galeata",671,-19.8667,-44.4333,1823,"LC"
"Antilophia galeata",672,-12.6,-48.1,1823,"LC"
"Antilophia galeata",673,-16.45,-43.4,1823,"LC"
"Antilophia galeata",674,-15.4167,-55.8,1823,"LC"
"Antilophia galeata",675,-12.85,-58.9333,1823,"LC"
"Antilophia galeata",676,-14.1167,-47.5167,1823,"LC"
"Antilophia galeata",677,-22.4333,-48.9,1823,"LC"
"Antilophia galeata",678,-17.6,-46.7,1823,"LC"
"Antilophia galeata",679,-21.5833,-47.85,1823,"LC"
"Antilophia galeata",680,-21.95,-47.6333,1823,"LC"
"Antilophia galeata",681,-15.9,-47.9167,1823,"LC"
"Antilophia galeata",682,-22.2,-47.8667,1823,"LC"
"Antilophia galeata",683,-22.2333,-47.85,1823,"LC"
"Antilophia galeata",684,-21.3333,-45,1823,"LC"
"Antilophia galeata",685,-15.8333,-47.9,1823,"LC"
"Antilophia galeata",686,-18.5,-54.75,1823,"LC"
"Antilophia galeata",687,-18.7667,-48.35,1823,"LC"
"Antilophia galeata",688,-15.5833,-56.0833,1823,"LC"
"Antilophia galeata",689,-18.75,-44.4167,1823,"LC"
"Antilophia galeata",690,-16.75,-57.7,1823,"LC"
"Antilophia galeata",691,-13.3333,-47.65,1823,"LC"
"Antilophia galeata",692,-22.1,-47.85,1823,"LC"
"Antilophia galeata",693,-17.1167,-42.7667,1823,"LC"
"Antilophia galeata",694,-15.5333,-47.6167,1823,"LC"
"Antilophia galeata",695,-15.9167,-47.8667,1823,"LC"
"Antilophia galeata",696,-8.8667,-44.9667,1823,"LC"
"Antilophia galeata",697,-21.2167,-48.9,1823,"LC"
"Antilophia galeata",698,-21.0833,-47.4,1823,"LC"
"Antilophia galeata",699,-16.6333,-48.6333,1823,"LC"
"Antilophia galeata",700,-22.6,-46.95,1823,"LC"
"Antilophia galeata",701,-15.7833,-47.9167,1823,"LC"
"Antilophia galeata",702,-22.05,-48.0333,1823,"LC"
"Antilophia galeata",703,-22.1667,-48.1667,1823,"LC"
"Antilophia galeata",704,-15.95,-47.9333,1823,"LC"
"Antilophia galeata",705,-15.9833,-55.9167,1823,"LC"
"Antilophia galeata",706,-16.25,-52.4167,1823,"LC"
"Antilophia galeata",707,-13.7667,-41.1667,1823,"LC"
"Antilophia galeata",708,-20.1167,-47.35,1823,"LC"
"Antilophia galeata",709,-22.5833,-48.1833,1823,"LC"
"Antilophia galeata",710,-22.6833,-48.1333,1823,"LC"
"Antilophia galeata",711,-22.3,-47.9167,1823,"LC"
"Antilophia galeata",712,-16.0333,-49.9667,1823,"LC"
"Antilophia galeata",713,-18.6,-45.35,1823,"LC"
"Antilophia galeata",714,-21.45,-56.4333,1823,"LC"
"Antilophia galeata",715,-16.55,-48,1823,"LC"
"Antilophia galeata",716,-21.2833,-54.8167,1823,"LC"
"Antilophia galeata",717,-21.9667,-46.8333,1823,"LC"
"Antilophia galeata",718,-19.4833,-44,1823,"LC"
"Antilophia galeata",719,-19.4667,-44.05,1823,"LC"
"Antilophia galeata",720,-20.8167,-47.3667,1823,"LC"
"Antilophia galeata",721,-20.7833,-47.7,1823,"LC"
"Antilophia galeata",722,-20.6167,-47.1833,1823,"LC"
"Antilophia galeata",723,-21.1,-56.2167,1823,"LC"
"Antilophia galeata",724,-18.55,-48.0667,1823,"LC"
"Antilophia galeata",725,-15.4,-49.6,1823,"LC"
"Antilophia galeata",726,-20.9667,-56.5,1823,"LC"
"Antilophia galeata",727,-18.8667,-48.2167,1823,"LC"
"Antilophia galeata",728,-22.8833,-49.25,1823,"LC"
"Antilophia galeata",729,-15.5333,-49.45,1823,"LC"
"Antilophia galeata",730,-21.2667,-56.6667,1823,"LC"
"Antilophia galeata",731,-19.4667,-43.9333,1823,"LC"
"Antilophia galeata",732,-8.75,-45.9667,1823,"LC"
"Antilophia galeata",733,-15.2333,-55.5333,1823,"LC"
"Antilophia galeata",734,-20.3833,-47.55,1823,"LC"
"Antilophia galeata",735,-16.8333,-48.4167,1823,"LC"
"Antilophia galeata",736,-22.2833,-48,1823,"LC"
"Antilophia galeata",737,-16.8167,-42.6333,1823,"LC"
"Antilophia galeata",738,-20.7333,-47.5333,1823,"LC"
"Antilophia galeata",739,-16.6,-42.8167,1823,"LC"
"Antilophia galeata",740,-21.5333,-46.25,1823,"LC"
"Antilophia galeata",741,-19,-44.5,1823,"LC"
"Antilophia galeata",742,-21.6333,-47.2,1823,"LC"
"Antilophia galeata",743,-18.1833,-45.4167,1823,"LC"
"Antilophia galeata",744,-19.5667,-44.0333,1823,"LC"
"Antilophia galeata",745,-20.7167,-47.5167,1823,"LC"
"Antilophia galeata",746,-20.5667,-49.5333,1823,"LC"
"Antilophia galeata",747,-15.1667,-55.75,1823,"LC"
"Antilophia galeata",748,-21.1333,-47.35,1823,"LC"
"Antilophia galeata",749,-20.4833,-56.8333,1823,"LC"
"Antilophia galeata",750,-9.2667,-46.8,1823,"LC"
"Antilophia galeata",751,-23.1167,-48.9833,1823,"LC"
"Antilophia galeata",752,-20.4833,-50.2667,1823,"LC"
"Antilophia galeata",753,-21.25,-56.5667,1823,"LC"
"Antilophia galeata",754,-15.8333,-46.5,1823,"LC"
"Antilophia galeata",755,-17.4167,-48.3833,1823,"LC"
"Antilophia galeata",756,-15.7333,-47.9,1823,"LC"
"Antilophia galeata",757,-15.8833,-46.0167,1823,"LC"
"Antilophia galeata",758,-22.55,-50.2833,1823,"LC"
"Antilophia galeata",759,-15.6667,-44.6333,1823,"LC"
"Antilophia galeata",760,-20.4833,-48.8667,1823,"LC"
"Antilophia galeata",761,-22.4167,-47.7833,1823,"LC"
"Antilophia galeata",762,-15.5333,-47.3333,1823,"LC"
"Antilophia galeata",763,-14.9333,-46.2167,1823,"LC"
"Antilophia galeata",764,-22.25,-47,1823,"LC"
"Antilophia galeata",765,-19.8667,-47.8833,1823,"LC"
"Antilophia galeata",766,-20.5333,-47.4,1823,"LC"
"Antilophia galeata",767,-21.65,-47.6333,1823,"LC"
"Antilophia galeata",768,-16.6667,-49.2667,1823,"LC"
"Antilophia galeata",769,-15.9333,-50.1333,1823,"LC"
"Antilophia galeata",770,-18.8667,-48.25,1823,"LC"
"Antilophia galeata",771,-22.4167,-47.55,1823,"LC"
"Antilophia galeata",772,-14.9667,-52.3167,1823,"LC"
"Antilophia galeata",773,-17.7167,-48.15,1823,"LC"
"Antilophia galeata",774,-23.1,-48.6167,1823,"LC"
"Antilophia galeata",775,-15.9833,-55.0333,1823,"LC"
"Antilophia galeata",776,-17.75,-46.1667,1823,"LC"
"Antilophia galeata",777,-20.8,-47.7333,1823,"LC"
"Antilophia galeata",778,-19.6333,-43.8833,1823,"LC"
"Antilophia galeata",779,-20.65,-48.0667,1823,"LC"
"Antilophia galeata",780,-22.8167,-47.1,1823,"LC"
"Antilophia galeata",781,-21.0667,-45.0667,1823,"LC"
"Antilophia galeata",782,-19.9833,-43.9,1823,"LC"
"Antilophia galeata",783,-16.7833,-43.0167,1823,"LC"
"Antilophia galeata",784,-11.9667,-46.5,1823,"LC"
"Antilophia galeata",785,-22.3667,-46.95,1823,"LC"
"Antilophia galeata",786,-22.4333,-46.9667,1823,"LC"
"Antilophia galeata",787,-16.7333,-43.9,1823,"LC"
"Antilophia galeata",788,-20.5333,-47.1333,1823,"LC"
"Antilophia galeata",789,-22.2833,-47.8,1823,"LC"
"Antilophia galeata",790,-16.9167,-50.7833,1823,"LC"
"Antilophia galeata",791,-22.2,-46.95,1823,"LC"
"Antilophia galeata",792,-17.2167,-46.8667,1823,"LC"
"Antilophia galeata",793,-17.7833,-48.7,1823,"LC"
"Antilophia galeata",794,-18.1,-53.3,1823,"LC"
"Antilophia galeata",795,-10.4667,-46.3167,1823,"LC"
"Antilophia galeata",796,-6.4167,-45.1667,1823,"LC"
"Antilophia galeata",797,-20.3833,-54.5833,1823,"LC"
"Antilophia galeata",798,-19.2,-48.1333,1823,"LC"
"Antilophia galeata",799,-20.7667,-47.2333,1823,"LC"
"Antilophia galeata",800,-18.9,-48.2333,1823,"LC"
"Antilophia galeata",801,-10,-45.8,1823,"LC"
"Antilophia galeata",802,-15.7167,-47.95,1823,"LC"
"Antilophia galeata",803,-15.35,-45.8333,1823,"LC"
"Antilophia galeata",804,-19.8833,-43.9667,1823,"LC"
"Antilophia galeata",805,-22.35,-48.7667,1823,"LC"
"Antilophia galeata",806,-22,-47.4333,1823,"LC"
"Antilophia galeata",807,-15.6167,-47.6667,1823,"LC"
"Antilophia galeata",808,-20.1167,-47.9667,1823,"LC"
"Antilophia galeata",809,-18.4667,-57.3667,1823,"LC"
"Antilophia galeata",810,-18.9167,-48.3,1823,"LC"
"Antilophia galeata",811,-22.2667,-47.9167,1823,"LC"
"Antilophia galeata",812,-21.25,-56.5333,1823,"LC"
"Antilophia galeata",813,-11.6333,-46.6833,1823,"LC"
"Antilophia galeata",814,-21.2167,-56.5833,1823,"LC"
"Antilophia galeata",815,-22.9833,-48.4167,1823,"LC"
"Antilophia galeata",816,-15.9333,-47.8833,1823,"LC"
"Antilophia galeata",817,-19.1833,-48.35,1823,"LC"
"Antilophia galeata",818,-22.4,-49.65,1823,"LC"
"Antilophia galeata",819,-16.3667,-56.3,1823,"LC"
"Antilophia galeata",820,-21.6167,-48.55,1823,"LC"
"Antilophia galeata",821,-18.8333,-47.8333,1823,"LC"
"Antilophia galeata",822,-20.55,-49.25,1823,"LC"
"Antilophia galeata",823,-15.65,-47.8167,1823,"LC"
"Antilophia galeata",824,-15.9167,-52.25,1823,"LC"
"Antilophia galeata",825,-22.5167,-52.3167,1823,"LC"
"Antilophia galeata",826,-12.8333,-58.4667,1823,"LC"
"Antilophia galeata",827,-19.35,-43.6167,1823,"LC"
"Antilophia galeata",828,-15.2833,-55.9167,1823,"LC"
"Antilophia galeata",829,-14.0167,-51.2833,1823,"LC"
"Antilophia galeata",830,-20.1833,-47.9333,1823,"LC"
"Antilophia galeata",831,-19.5833,-43.9,1823,"LC"
"Antilophia galeata",832,-21.2167,-44.7833,1823,"LC"
"Antilophia galeata",833,-16.5833,-42.8833,1823,"LC"
"Antilophia galeata",834,-22.25,-47.8667,1823,"LC"
"Antilophia galeata",835,-16.3667,-49.5,1823,"LC"
"Antilophia galeata",836,-12.0833,-46.7667,1823,"LC"
"Antilophia galeata",837,-13.0333,-58.2833,1823,"LC"
"Antilophia galeata",838,-23.6833,-53.95,1823,"LC"
"Antilophia galeata",839,-19,-53,1823,"LC"
"Antilophia galeata",840,-12.7,-47.8,1823,"LC"
"Antilophia galeata",841,-22.95,-48.85,1823,"LC"
"Antilophia galeata",842,-16.05,-46.1167,1823,"LC"
"Antilophia galeata",843,-14.5,-59.75,1823,"LC"
"Antilophia galeata",844,-20.1667,-56.1833,1823,"LC"
"Antilophia galeata",845,-9.3167,-45.6333,1823,"LC"
"Antilophia galeata",846,-16.6167,-43.3,1823,"LC"
"Antilophia galeata",847,-19.6667,-51.1833,1823,"LC"
"Antilophia galeata",848,-15.8667,-56.0833,1823,"LC"
"Antilophia galeata",849,-22.1667,-47.9,1823,"LC"
"Antilophia galeata",850,-14.7,-47.5333,1823,"LC"
"Antilophia galeata",851,-20.25,-46.6167,1823,"LC"
"Antilophia galeata",852,-15.65,-57.2167,1823,"LC"
"Antilophia galeata",853,-18.1,-43.0333,1823,"LC"
"Antilophia galeata",854,-16.5,-42.9,1823,"LC"
"Antilophia galeata",855,-7.7667,-46.2333,1823,"LC"
"Antilophia galeata",856,-10.2667,-48.3667,1823,"LC"
"Antilophia galeata",857,-13,-46.25,1823,"LC"
"Antilophia galeata",858,-15.05,-42.6667,1823,"LC"
"Antilophia galeata",859,-19.45,-44.2333,1823,"LC"
"Antilophia galeata",860,-16.6667,-48.6,1823,"LC"
"Antilophia galeata",861,-20.1,-47.4,1823,"LC"
"Antilophia galeata",862,-16.55,-43.4,1823,"LC"
"Antilophia galeata",863,-21.1,-56.6167,1823,"LC"
"Antilophia galeata",864,-20.1167,-47.8333,1823,"LC"
"Antilophia galeata",865,-22.6167,-52.25,1823,"LC"
"Antilophia galeata",866,-12.3667,-48.4333,1823,"LC"
"Antilophia galeata",867,-18.5,-43.4333,1823,"LC"
"Antilophia galeata",868,-21.95,-47.45,1823,"LC"
"Antilophia galeata",869,-22.2333,-47.6833,1823,"LC"
"Antilophia galeata",870,-21.9667,-47.8667,1823,"LC"
"Antilophia galeata",871,-16.3167,-48.1833,1823,"LC"
"Antilophia galeata",872,-14.8667,-55.7833,1823,"LC"
"Antilophia galeata",873,-12.2506,-48.3817,1823,"LC"
"Antilophia galeata",874,-6.3687,-47.3807,1823,"LC"
"Antilophia galeata",875,-18.624,-51.9117,1823,"LC"
"Antilophia galeata",876,-20.2333,-47.8667,1823,"LC"
"Antilophia galeata",877,-21.0333,-49.9833,1823,"LC"
"Antilophia galeata",878,-14.6667,-52.1667,1823,"LC"
"Antilophia galeata",879,-14.6667,-52.35,1823,"LC"
"Antilophia galeata",880,-22.65,-56.0667,1823,"LC"
"Antilophia galeata",881,-24.1167,-55.4833,1823,"LC"
"Antilophia galeata",882,-20.1,-58.15,1823,"LC"
"Antilophia galeata",883,-22.5,-57,1823,"LC"
"Antilophia galeata",884,-13.9667,-60.8333,1823,"LC"
"Antilophia galeata",885,-14.5167,-60.3833,1823,"LC"
"Apostolepis assimilis*",905,-15.75,-48.2667,1861,"LC"
"Apostolepis assimilis*",906,-15.7333,-48.2833,1861,"LC"
"Apostolepis assimilis*",907,-21.9833,-44.6083,1861,"LC"
"Apostolepis assimilis*",908,-23.5333,-47.25,1861,"LC"
"Apostolepis assimilis*",909,-23.1167,-55.2167,1861,"LC"
"Apostolepis assimilis*",910,-23.1029,-55.2209,1861,"LC"
"Apostolepis assimilis*",911,-23.0375,-55.1944,1861,"LC"
"Apostolepis assimilis*",912,-22.0667,-46.5667,1861,"LC"
"Apostolepis assimilis*",913,-22.7833,-48.1167,1861,"LC"
"Apostolepis assimilis*",914,-18.6739,-51.8806,1861,"LC"
"Apostolepis assimilis*",915,-23.439,-47.061,1861,"LC"
"Apostolepis assimilis*",916,-23.4333,-47.0667,1861,"LC"
"Apostolepis assimilis*",917,-18.6333,-48.2,1861,"LC"
"Apostolepis assimilis*",918,-22.05,-49.0333,1861,"LC"
"Apostolepis assimilis*",919,-23.4,-46.3167,1861,"LC"
"Apostolepis assimilis*",920,-23.117,-46.55,1861,"LC"
"Apostolepis assimilis*",921,-23.1167,-46.55,1861,"LC"
"Apostolepis assimilis*",922,-21.9667,-44.8833,1861,"LC"
"Apostolepis assimilis*",923,-23.5,-46.8667,1861,"LC"
"Apostolepis assimilis*",924,-23.5106,-46.8761,1861,"LC"
"Apostolepis assimilis*",925,-23.5167,-46.8833,1861,"LC"
"Apostolepis assimilis*",926,-23.511,-46.876,1861,"LC"
"Apostolepis assimilis*",927,-23.51,-46.8943,1861,"LC"
"Apostolepis assimilis*",928,-23.5041,-46.818,1861,"LC"
"Apostolepis assimilis*",929,-23.5025,-46.8742,1861,"LC"
"Apostolepis assimilis*",930,-23.5,-46.8833,1861,"LC"
"Apostolepis assimilis*",931,-23.4816,-46.8047,1861,"LC"
"Apostolepis assimilis*",932,-22.3147,-49.0606,1861,"LC"
"Apostolepis assimilis*",933,-22.3167,-49.05,1861,"LC"
"Apostolepis assimilis*",934,-19.9333,-43.9333,1861,"LC"
"Apostolepis assimilis*",935,-20.3333,-44.2333,1861,"LC"
"Apostolepis assimilis*",936,-22.2,-48.7833,1861,"LC"
"Apostolepis assimilis*",937,-21.65,-46.4,1861,"LC"
"Apostolepis assimilis*",938,-21.6444,-46.2833,1861,"LC"
"Apostolepis assimilis*",939,-22.886,-48.445,1861,"LC"
"Apostolepis assimilis*",940,-22.8833,-48.4333,1861,"LC"
"Apostolepis assimilis*",941,-22.8833,-48.45,1861,"LC"
"Apostolepis assimilis*",942,-15.7099,-48.0224,1861,"LC"
"Apostolepis assimilis*",943,-15.7667,-47.9167,1861,"LC"
"Apostolepis assimilis*",944,-15.8,-47.8833,1861,"LC"
"Apostolepis assimilis*",945,-15.7797,-47.9297,1861,"LC"
"Apostolepis assimilis*",946,-22.4333,-46.35,1861,"LC"
"Apostolepis assimilis*",947,-16.4719,-53.4647,1861,"LC"
"Apostolepis assimilis*",948,-21.4667,-46.4,1861,"LC"
"Apostolepis assimilis*",949,-21.475,-46.4,1861,"LC"
"Apostolepis assimilis*",950,-23.3075,-47.1328,1861,"LC"
"Apostolepis assimilis*",951,-21.976,-44.603,1861,"LC"
"Apostolepis assimilis*",952,-23.3,-47.1333,1861,"LC"
"Apostolepis assimilis*",953,-23.3667,-46.75,1861,"LC"
"Apostolepis assimilis*",954,-23.3642,-46.7406,1861,"LC"
"Apostolepis assimilis*",955,-23.364,-46.741,1861,"LC"
"Apostolepis assimilis*",956,-23.3583,-46.875,1861,"LC"
"Apostolepis assimilis*",957,-23.3561,-46.8769,1861,"LC"
"Apostolepis assimilis*",958,-21.2667,-47.3,1861,"LC"
"Apostolepis assimilis*",959,-22.6167,-46.05,1861,"LC"
"Apostolepis assimilis*",960,-22.5833,-46.525,1861,"LC"
"Apostolepis assimilis*",961,-22.6167,-46.0667,1861,"LC"
"Apostolepis assimilis*",962,-21.8333,-45.4,1861,"LC"
"Apostolepis assimilis*",963,-20.5,-54.6333,1861,"LC"
