"species","X","latitude","longitude","prot_perc_cat"
"Celeus obrieni",3813,-12.6,-47.7333,"<5%"
"Celeus obrieni",3814,-10.8608,-48.9136,"<5%"
"Celeus obrieni",3815,-11.4489,-48.1206,"<5%"
"Celeus obrieni",3816,-13.3983,-46.3183,"<5%"
"Celeus obrieni",3817,-6.495,-43.7022,"<5%"
"Celeus obrieni",3818,-13.275,-50.1628,"<5%"
"Celeus obrieni",3819,-5.2581,-44.6489,"<5%"
"Celeus obrieni",3820,-8.9728,-48.1878,"<5%"
"Celeus obrieni",3821,-17.0453,-49.6311,"<5%"
"Cercomacra ferdinandi",3822,-9.6215,-49.1514,"<5%"
"Cercomacra ferdinandi",3823,-7.15,-51.65,"<5%"
"Cercomacra ferdinandi",3824,-5.6333,-48.1167,"<5%"
"Cercomacra ferdinandi",3825,-9.7833,-50.2,"<5%"
"Cercomacra ferdinandi",3826,-7.6895,-47.6834,"<5%"
"Cercomacra ferdinandi",3827,-7.8745,-48.8884,"<5%"
"Cercomacra ferdinandi",3828,-7.3335,-47.4694,"<5%"
"Cercomacra ferdinandi",3829,-9.2667,-49.7833,"<5%"
"Cercomacra ferdinandi",3830,-9.2785,-49.9564,"<5%"
"Cercomacra ferdinandi",3831,-14.3833,-50.9833,"<5%"
"Cercomacra ferdinandi",3832,-14.3833,-51,"<5%"
"Cercomacra ferdinandi",3833,-14.3975,-50.9964,"<5%"
"Cercomacra ferdinandi",3834,-8.0595,-48.4754,"<5%"
"Cercomacra ferdinandi",3835,-8.25,-49.2833,"<5%"
"Cercomacra ferdinandi",3836,-6.2167,-47.95,"<5%"
"Cercomacra ferdinandi",3837,-6.35,-48.3667,"<5%"
"Cercomacra ferdinandi",3838,-9.15,-49.3333,"<5%"
"Cercomacra ferdinandi",3839,-7.3365,-47.4904,"<5%"
"Cercomacra ferdinandi",3840,-10.6167,-50.55,"<5%"
"Cercomacra ferdinandi",3841,-7.7,-47.3,"<5%"
"Cercomacra ferdinandi",3842,-6.7,-48.7667,"<5%"
"Cercomacra ferdinandi",3843,-10.7945,-49.6244,"<5%"
"Cercomacra ferdinandi",3844,-10.5167,-50.5,"<5%"
"Cercomacra ferdinandi",3845,-11.5,-50.25,"<5%"
"Cercomacra ferdinandi",3846,-9.7965,-49.6544,"<5%"
"Cercomacra ferdinandi",3847,-12.2905,-50.9684,"<5%"
"Cercomacra ferdinandi",3848,-7.85,-47.9167,"<5%"
"Cercomacra ferdinandi",3849,-7.8605,-47.9264,"<5%"
"Cercomacra ferdinandi",3850,-9.25,-50,"<5%"
"Cercomacra ferdinandi",3851,-10.4435,-49.1824,"<5%"
"Cercomacra ferdinandi",3852,-6.6167,-48.1167,"<5%"
"Cercomacra ferdinandi",3853,-7.2167,-47.7333,"<5%"
"Cercomacra ferdinandi",3854,-9.25,-49.9667,"<5%"
"Cercomacra ferdinandi",3855,-9.9667,-49.5833,"<5%"
"Cercomacra ferdinandi",3856,-7.6667,-48.2,"<5%"
"Cercomacra ferdinandi",3857,-6.5,-47.4167,"<5%"
"Cercomacra ferdinandi",3858,-11.2167,-50,"<5%"
"Cercomacra ferdinandi",3859,-7.6833,-47.3,"<5%"
"Cercomacra ferdinandi",3860,-6.7667,-48.6333,"<5%"
"Cercomacra ferdinandi",3861,-7.8667,-47.9333,"<5%"
"Cercomacra ferdinandi",3862,-7.7667,-48.1,"<5%"
"Cercomacra ferdinandi",3863,-7.0833,-47.6167,"<5%"
"Cercomacra ferdinandi",3864,-5.15,-48.4333,"<5%"
"Cercomacra ferdinandi",3865,-11.6833,-49.4833,"<5%"
"Cercomacra ferdinandi",3866,-11.5667,-50.6667,"<5%"
"Cercomacra ferdinandi",3867,-11.7,-50.7,"<5%"
"Cercomacra ferdinandi",3868,-13.2755,-50.1634,"<5%"
"Cerradomys marinhus",3871,-18.9667,-51.9167,"<5%"
"Cerradomys marinhus",3872,-19.117,-51.8035,"<5%"
"Cerradomys marinhus",3873,-14.7167,-45.9167,"<5%"
"Cerradomys marinhus",3874,-15.2667,-45.8667,"<5%"
"Cerradomys marinhus",3875,-19.13,-47.68,"<5%"
"Cerradomys marinhus",3876,-18.9167,-48.2833,"<5%"
"Cerradomys marinhus",3877,-14.1833,-44.5333,"<5%"
"Cerradomys marinhus",3878,-16.3167,-48.95,"<5%"
"Cerradomys marinhus",3879,-18.1667,-47.9333,"<5%"
"Cerradomys marinhus",3880,-11.8167,-46.6333,"<5%"
"Cerradomys scotti",3881,-14.75,-61.02,"<5%"
"Cerradomys scotti",3882,-15.8333,-61.45,"<5%"
"Cerradomys scotti",3883,-17.5833,-59.5,"<5%"
"Cerradomys scotti",3884,-23.4167,-57.2833,"<5%"
"Cerradomys scotti",3885,-25.0667,-57.05,"<5%"
"Cerradomys scotti",3886,-25.25,-57.0667,"<5%"
"Cerradomys scotti",3887,-25.6667,-56.9167,"<5%"
"Cerradomys scotti",3888,-18.9667,-48,"<5%"
"Cerradomys scotti",3889,-16.7667,-47.62,"<5%"
"Cerradomys scotti",3890,-19.0667,-56.6,"<5%"
"Cerradomys scotti",3891,-15.8667,-47.8833,"<5%"
"Cerradomys scotti",3892,-15.6667,-48,"<5%"
"Cerradomys scotti",3893,-14.0667,-47.75,"<5%"
"Cerradomys scotti",3894,-22.8,-49.2333,"<5%"
"Cerradomys scotti",3895,-17.4167,-53.2833,"<5%"
"Cerradomys scotti",3896,-14,-47.5667,"<5%"
"Cerradomys scotti",3897,-9.27,-46.42,"<5%"
"Cerradomys scotti",3898,-18.9667,-51.9167,"<5%"
"Cerradomys scotti",3899,-19.5751,-56.248,"<5%"
"Cerradomys scotti",3900,-16.4,-52.45,"<5%"
"Cerradomys scotti",3901,-20.7,-56.8667,"<5%"
"Cerradomys scotti",3902,-15.9167,-47.9833,"<5%"
"Cerradomys scotti",3903,-15.9333,-47.85,"<5%"
"Cerradomys scotti",3904,-15.8167,-55.4,"<5%"
"Cerradomys scotti",3905,-18.1667,-47.9333,"<5%"
"Cerradomys scotti",3906,-14.1833,-44.5333,"<5%"
"Cerradomys scotti",3907,-14.7167,-45.9167,"<5%"
"Cerradomys scotti",3908,-19.9333,-47.5333,"<5%"
"Cerradomys scotti",3909,-18.4733,-47.2003,"<5%"
"Cerradomys scotti",3910,-13.95,-45.9667,"<5%"
"Cerradomys scotti",3911,-19,-57.65,"<5%"
"Cerradomys scotti",3912,-15.9167,-48.8,"<5%"
"Cerradomys scotti",3913,-15.2667,-45.8667,"<5%"
"Cerradomys scotti",3914,-19.9833,-47.7667,"<5%"
"Cerradomys scotti",3915,-19.03,-47.9169,"<5%"
"Cerradomys scotti",3916,-17.2333,-53.6667,"<5%"
"Cerradomys scotti",3917,-18.4167,-49.2167,"<5%"
"Cerradomys scotti",3918,-21.6167,-55.1667,"<5%"
"Cerradomys scotti",3919,-19.98,-44.4278,"<5%"
"Cerradomys scotti",3920,-14.1667,-48.55,"<5%"
"Cerradomys scotti",3921,-13.5167,-48.2167,"<5%"
"Cerradomys scotti",3922,-18.2667,-52.8833,"<5%"
"Cerradomys scotti",3923,-15.2167,-53.15,"<5%"
"Cerradomys scotti",3924,-17.2167,-46.8667,"<5%"
"Cerradomys scotti",3925,-19.3528,-47.2928,"<5%"
"Cerradomys scotti",3926,-15.5833,-47.5833,"<5%"
"Cerradomys scotti",3927,-10.6,-46.7,"<5%"
"Cerradomys scotti",3928,-16.65,-52.7833,"<5%"
"Cerradomys scotti",3929,-15.1167,-56.6333,"<5%"
"Cerradomys scotti",3930,-19.3086,-47.5253,"<5%"
"Cerradomys scotti",3931,-18.9167,-48.2833,"<5%"
"Cerradomys scotti",3932,-12.5333,-60.3667,"<5%"
"Cerradomys scotti",3933,-15.7833,-47.9333,"<5%"
"Cerradomys scotti",3934,-14.4833,-46.1,"<5%"
"Cerradomys scotti",3935,-13.8833,-48.3167,"<5%"
"Cerradomys scotti",3936,-17.6333,-47.7833,"<5%"
"Cerradomys scotti",3937,-16.25,-47.95,"<5%"
"Cerradomys scotti",3938,-15.0585,-48.1657,"<5%"
"Cerradomys scotti",3939,-16.9833,-50.6167,"<5%"
"Cerradomys scotti",3940,-14.8043,-46.2562,"<5%"
"Cerradomys scotti",3941,-19.6272,-43.8897,"<5%"
"Cerradomys scotti",3942,-19.3715,-43.6649,"<5%"
"Cerradomys scotti",3943,-12.8167,-51.7667,"<5%"
"Cerradomys scotti",3944,-17.7,-53.15,"<5%"
"Cerradomys scotti",3945,-14.8667,-55.8,"<5%"
"Cerradomys scotti",3946,-13.6667,-57.8833,"<5%"
"Cerradomys scotti",3947,-15.55,-55.1667,"<5%"
"Cerradomys scotti",3948,-15.4333,-55.75,"<5%"
"Cerradomys scotti",3949,-14.2667,-50.9833,"<5%"
"Cerradomys scotti",3950,-15.6497,-57.3398,"<5%"
"Cerradomys scotti",3951,-13.45,-56.7167,"<5%"
"Cerradomys scotti",3952,-12.5833,-47.8833,"<5%"
"Cerradomys scotti",3953,-12.25,-48.4333,"<5%"
"Charitospiza eucosma",3954,-25.8833,-54.55,"<5%"
"Charitospiza eucosma",3955,-19.1605,-45.4464,"<5%"
"Charitospiza eucosma",3956,-9.6215,-49.1514,"<5%"
"Charitospiza eucosma",3957,-14.9865,-47.7844,"<5%"
"Charitospiza eucosma",3958,-6.1167,-45.15,"<5%"
"Charitospiza eucosma",3959,-11.5745,-47.1704,"<5%"
"Charitospiza eucosma",3960,-17.3155,-53.2155,"<5%"
"Charitospiza eucosma",3961,-14.1335,-47.5104,"<5%"
"Charitospiza eucosma",3962,-9.1,-45.95,"<5%"
"Charitospiza eucosma",3963,-9.1115,-45.9304,"<5%"
"Charitospiza eucosma",3964,-6.3665,-48.0734,"<5%"
"Charitospiza eucosma",3965,-18.2833,-44.9833,"<5%"
"Charitospiza eucosma",3966,-15.5333,-48.0667,"<5%"
"Charitospiza eucosma",3967,-19.1995,-44.2484,"<5%"
"Charitospiza eucosma",3968,-5.6333,-48.1167,"<5%"
"Charitospiza eucosma",3969,-5.6515,-48.1244,"<5%"
"Charitospiza eucosma",3970,-20.8,-52.0667,"<5%"
"Charitospiza eucosma",3971,-15.9167,-46.0667,"<5%"
"Charitospiza eucosma",3972,-7.5335,-46.0364,"<5%"
"Charitospiza eucosma",3973,-15.25,-40.95,"<5%"
"Charitospiza eucosma",3974,-12.85,-51.75,"<5%"
"Charitospiza eucosma",3975,-16.9667,-48.95,"<5%"
"Charitospiza eucosma",3976,-17.0105,-46.0094,"<5%"
"Charitospiza eucosma",3977,-15.7805,-47.9304,"<5%"
"Charitospiza eucosma",3978,-11.0005,-48.5664,"<5%"
"Charitospiza eucosma",3979,-22.1667,-47.8667,"<5%"
"Charitospiza eucosma",3980,-15.6185,-46.4234,"<5%"
"Charitospiza eucosma",3981,-19.2955,-44.4194,"<5%"
"Charitospiza eucosma",3982,-16.9575,-51.8104,"<5%"
"Charitospiza eucosma",3983,-4.8333,-43.35,"<5%"
"Charitospiza eucosma",3984,-17.7445,-48.6264,"<5%"
"Charitospiza eucosma",3985,-17.6395,-47.7824,"<5%"
"Charitospiza eucosma",3986,-16.1667,-48.8,"<5%"
"Charitospiza eucosma",3987,-15.05,-59.8,"<5%"
"Charitospiza eucosma",3988,-7.3335,-47.4694,"<5%"
"Charitospiza eucosma",3989,-19.1135,-51.7344,"<5%"
"Charitospiza eucosma",3990,-5.3225,-41.5533,"<5%"
"Charitospiza eucosma",3991,-18.1705,-47.9424,"<5%"
"Charitospiza eucosma",3992,-4.8595,-43.3564,"<5%"
"Charitospiza eucosma",3993,-6.7833,-43.8333,"<5%"
"Charitospiza eucosma",3994,-12.1833,-46.8,"<5%"
"Charitospiza eucosma",3995,-8.8667,-44.9667,"<5%"
"Charitospiza eucosma",3996,-16.45,-43.4,"<5%"
"Charitospiza eucosma",3997,-15.4167,-55.8,"<5%"
"Charitospiza eucosma",3998,-15.4615,-55.7505,"<5%"
"Charitospiza eucosma",3999,-15.3065,-45.6184,"<5%"
"Charitospiza eucosma",4000,-18.4085,-52.5494,"<5%"
"Charitospiza eucosma",4001,-16.0775,-47.9254,"<5%"
"Charitospiza eucosma",4002,-15.7945,-48.7764,"<5%"
"Charitospiza eucosma",4003,-14.1845,-44.5344,"<5%"
"Charitospiza eucosma",4004,-4.4833,-43.8833,"<5%"
"Charitospiza eucosma",4005,-19.6985,-49.0814,"<5%"
"Charitospiza eucosma",4006,-15.2945,-44.4184,"<5%"
"Charitospiza eucosma",4007,-20.5,-43.8667,"<5%"
"Charitospiza eucosma",4008,-21.2167,-47.2833,"<5%"
"Charitospiza eucosma",4009,-18.5445,-53.1295,"<5%"
"Charitospiza eucosma",4010,-16.7695,-47.6144,"<5%"
"Charitospiza eucosma",4011,-15.5833,-56.0833,"<5%"
"Charitospiza eucosma",4012,-15.5965,-56.0975,"<5%"
"Charitospiza eucosma",4013,-8.9925,-39.9083,"<5%"
"Charitospiza eucosma",4014,-18.75,-44.4167,"<5%"
"Charitospiza eucosma",4015,-18.7565,-44.4314,"<5%"
"Charitospiza eucosma",4016,-6.7135,-47.7604,"<5%"
"Charitospiza eucosma",4017,-18.25,-43.6,"<5%"
"Charitospiza eucosma",4018,-22.1,-47.85,"<5%"
"Charitospiza eucosma",4019,-15.5333,-47.6167,"<5%"
"Charitospiza eucosma",4020,-9.5833,-46.4167,"<5%"
"Charitospiza eucosma",4021,-15.7833,-47.9167,"<5%"
"Charitospiza eucosma",4022,-15.95,-47.9333,"<5%"
"Charitospiza eucosma",4023,-20.8833,-48.1667,"<5%"
"Charitospiza eucosma",4024,-5.3167,-41.55,"<5%"
"Charitospiza eucosma",4025,-16.7167,-49,"<5%"
"Charitospiza eucosma",4026,-17.0667,-45.9,"<5%"
"Charitospiza eucosma",4027,-18.6,-45.35,"<5%"
"Charitospiza eucosma",4028,-19.4833,-44,"<5%"
"Charitospiza eucosma",4029,-21.0167,-47.3667,"<5%"
"Charitospiza eucosma",4030,-8.7,-45.0167,"<5%"
"Charitospiza eucosma",4031,-8.75,-45.9667,"<5%"
"Charitospiza eucosma",4032,-18.65,-45.0333,"<5%"
"Charitospiza eucosma",4033,-17.5833,-46.0833,"<5%"
"Charitospiza eucosma",4034,-18.1833,-45.4167,"<5%"
"Charitospiza eucosma",4035,-15.1667,-55.75,"<5%"
"Charitospiza eucosma",4036,-11.2667,-48.45,"<5%"
"Charitospiza eucosma",4037,-11.1167,-44.2667,"<5%"
"Charitospiza eucosma",4038,-15.8333,-46.5,"<5%"
"Charitospiza eucosma",4039,-15.7167,-49.3333,"<5%"
"Charitospiza eucosma",4040,-7.6833,-44.4333,"<5%"
"Charitospiza eucosma",4041,-18.7585,-44.8994,"<5%"
"Charitospiza eucosma",4042,-14.4495,-47.0504,"<5%"
"Charitospiza eucosma",4043,-6.7675,-43.0234,"<5%"
"Charitospiza eucosma",4044,-15.5333,-47.3333,"<5%"
"Charitospiza eucosma",4045,-15.5375,-47.3344,"<5%"
"Charitospiza eucosma",4046,-14.9333,-46.2167,"<5%"
"Charitospiza eucosma",4047,-12.5,-60.25,"<5%"
"Charitospiza eucosma",4048,-9.8325,-45.3444,"<5%"
"Charitospiza eucosma",4049,-16.6667,-49.2667,"<5%"
"Charitospiza eucosma",4050,-7.7167,-51.1833,"<5%"
"Charitospiza eucosma",4051,-10.7,-48.4167,"<5%"
"Charitospiza eucosma",4052,-15.8167,-47.8833,"<5%"
"Charitospiza eucosma",4053,-17.7715,-47.0984,"<5%"
"Charitospiza eucosma",4054,-16.9667,-49.2167,"<5%"
"Charitospiza eucosma",4055,-19.7265,-51.9305,"<5%"
"Charitospiza eucosma",4056,-17.2095,-54.1505,"<5%"
"Charitospiza eucosma",4057,-13.6195,-44.4334,"<5%"
"Charitospiza eucosma",4058,-9.4145,-40.5033,"<5%"
"Charitospiza eucosma",4059,-21.2167,-47.3667,"<5%"
"Charitospiza eucosma",4060,-19.6333,-43.8833,"<5%"
"Charitospiza eucosma",4061,-9.7515,-48.3584,"<5%"
"Charitospiza eucosma",4062,-12.0925,-45.8054,"<5%"
"Charitospiza eucosma",4063,-10.5485,-46.4214,"<5%"
"Charitospiza eucosma",4064,-17.5695,-52.5514,"<5%"
"Charitospiza eucosma",4065,-9.5675,-48.3924,"<5%"
"Charitospiza eucosma",4066,-16.7355,-43.8624,"<5%"
"Charitospiza eucosma",4067,-16.1275,-50.2154,"<5%"
"Charitospiza eucosma",4068,-11.8245,-46.6284,"<5%"
"Charitospiza eucosma",4069,-16.9167,-50.7833,"<5%"
"Charitospiza eucosma",4070,-10.1675,-48.3334,"<5%"
"Charitospiza eucosma",4071,-7.8605,-47.9264,"<5%"
"Charitospiza eucosma",4072,-17.7833,-48.7,"<5%"
"Charitospiza eucosma",4073,-10.4667,-46.3167,"<5%"
"Charitospiza eucosma",4074,-6.4167,-45.1667,"<5%"
"Charitospiza eucosma",4075,-18,-52.75,"<5%"
"Charitospiza eucosma",4076,-10,-45.8,"<5%"
"Charitospiza eucosma",4077,-15.7167,-47.95,"<5%"
"Charitospiza eucosma",4078,-15.35,-45.8333,"<5%"
"Charitospiza eucosma",4079,-20.25,-47.4667,"<5%"
"Charitospiza eucosma",4080,-8.9685,-48.1754,"<5%"
"Charitospiza eucosma",4081,-12.0255,-48.5394,"<5%"
"Charitospiza eucosma",4082,-19.3535,-47.2934,"<5%"
"Charitospiza eucosma",4083,-17.35,-44.9333,"<5%"
"Charitospiza eucosma",4084,-17.3455,-44.9424,"<5%"
"Charitospiza eucosma",4085,-15.85,-48.95,"<5%"
"Charitospiza eucosma",4086,-10.4435,-49.1824,"<5%"
"Charitospiza eucosma",4087,-15.6167,-47.6667,"<5%"
"Charitospiza eucosma",4088,-19.2245,-44.9354,"<5%"
"Charitospiza eucosma",4089,-15.7333,-51.8333,"<5%"
"Charitospiza eucosma",4090,-10.7085,-48.4174,"<5%"
"Charitospiza eucosma",4091,-15.9333,-47.8833,"<5%"
"Charitospiza eucosma",4092,-19,-47.9833,"<5%"
"Charitospiza eucosma",4093,-15.9167,-52.25,"<5%"
"Charitospiza eucosma",4094,-13.7667,-45.95,"<5%"
"Charitospiza eucosma",4095,-12.8333,-58.4667,"<5%"
"Charitospiza eucosma",4096,-19.35,-43.6167,"<5%"
"Charitospiza eucosma",4097,-12.8333,-58.7,"<5%"
"Charitospiza eucosma",4098,-22.25,-47.8667,"<5%"
"Charitospiza eucosma",4099,-14.1833,-47.8,"<5%"
"Charitospiza eucosma",4100,-17.3265,-53.2054,"<5%"
"Charitospiza eucosma",4101,-13.7145,-49.0154,"<5%"
"Charitospiza eucosma",4102,-19.1695,-43.7144,"<5%"
"Charitospiza eucosma",4103,-9.8333,-45.35,"<5%"
"Charitospiza eucosma",4104,-12.3635,-44.9734,"<5%"
"Charitospiza eucosma",4105,-10.0305,-45.3034,"<5%"
"Charitospiza eucosma",4106,-14.7,-47.5333,"<5%"
"Charitospiza eucosma",4107,-12.4,-47.6833,"<5%"
"Charitospiza eucosma",4108,-7.7667,-46.2333,"<5%"
"Charitospiza eucosma",4109,-10.2667,-48.3667,"<5%"
"Charitospiza eucosma",4110,-13,-46.25,"<5%"
"Charitospiza eucosma",4111,-15.4167,-42.8,"<5%"
"Charitospiza eucosma",4112,-19.45,-44.2333,"<5%"
"Charitospiza eucosma",4113,-8.4755,-45.7434,"<5%"
"Charitospiza eucosma",4114,-9.55,-48.3667,"<5%"
"Charitospiza eucosma",4115,-8.2667,-45.6167,"<5%"
"Charitospiza eucosma",4116,-20.7833,-51.7,"<5%"
"Charitospiza eucosma",4117,-18.2065,-45.2424,"<5%"
"Charitospiza eucosma",4118,-18.9167,-48.3,"<5%"
"Charitospiza eucosma",4119,-18.9195,-48.2774,"<5%"
"Charitospiza eucosma",4120,-16.0645,-46.2544,"<5%"
"Charitospiza eucosma",4121,-14.8667,-55.7833,"<5%"
"Charitospiza eucosma",4122,-15.4035,-42.3084,"<5%"
"Charitospiza eucosma",4123,-21.9,-47.0333,"<5%"
"Charitospiza eucosma",4124,-6.8495,-47.9634,"<5%"
"Charitospiza eucosma",4125,-14.5167,-60.3833,"<5%"
"Chiasmocleis albopunctata",4126,-14.0344,-52.2519,"<5%"
"Chiasmocleis albopunctata",4127,-17.16,-53.14,"<5%"
"Chiasmocleis albopunctata",4128,-17.2,-53.16,"<5%"
"Chiasmocleis albopunctata",4129,-14.1825,-47.5347,"<5%"
"Chiasmocleis albopunctata",4130,-22.1111,-52.8077,"<5%"
"Chiasmocleis albopunctata",4131,-18.6738,-51.8805,"<5%"
"Chiasmocleis albopunctata",4132,-18.7676,-52.0449,"<5%"
"Chiasmocleis albopunctata",4133,-20.4711,-55.7869,"<5%"
"Chiasmocleis albopunctata",4134,-15.2557,-58.4572,"<5%"
"Chiasmocleis albopunctata",4135,-22.3666,-47.4666,"<5%"
"Chiasmocleis albopunctata",4136,-22.6006,-50.4201,"<5%"
"Chiasmocleis albopunctata",4137,-22.6,-50.3833,"<5%"
"Chiasmocleis albopunctata",4138,-7.1745,-47.8553,"<5%"
"Chiasmocleis albopunctata",4139,-15.7,-52.27,"<5%"
"Chiasmocleis albopunctata",4140,-20.6372,-48.7516,"<5%"
"Chiasmocleis albopunctata",4141,-14.9071,-48.8807,"<5%"
"Chiasmocleis albopunctata",4142,-20.885,-48.5405,"<5%"
"Chiasmocleis albopunctata",4143,-21.9366,-56.5365,"<5%"
"Chiasmocleis albopunctata",4144,-19.9022,-43.9597,"<5%"
"Chiasmocleis albopunctata",4145,-20.6724,-56.7994,"<5%"
"Chiasmocleis albopunctata",4146,-20.789,-56.755,"<5%"
"Chiasmocleis albopunctata",4147,-20.7914,-56.7566,"<5%"
"Chiasmocleis albopunctata",4148,-21.1244,-56.7435,"<5%"
"Chiasmocleis albopunctata",4149,-22.8919,-48.4894,"<5%"
"Chiasmocleis albopunctata",4150,-22.8622,-48.4679,"<5%"
"Chiasmocleis albopunctata",4151,-15.9279,-47.8815,"<5%"
"Chiasmocleis albopunctata",4152,-15.8813,-47.8418,"<5%"
"Chiasmocleis albopunctata",4153,-15.7797,-47.9297,"<5%"
"Chiasmocleis albopunctata",4154,-15.7807,-47.7968,"<5%"
"Chiasmocleis albopunctata",4155,-15.776,-47.7978,"<5%"
"Chiasmocleis albopunctata",4156,-22.2726,-48.0809,"<5%"
"Chiasmocleis albopunctata",4157,-17.2863,-45.1921,"<5%"
"Chiasmocleis albopunctata",4158,-16.076,-47.1239,"<5%"
"Chiasmocleis albopunctata",4159,-7.298,-47.4136,"<5%"
"Chiasmocleis albopunctata",4160,-7.3385,-47.4215,"<5%"
"Chiasmocleis albopunctata",4161,-7.1235,-47.1558,"<5%"
"Chiasmocleis albopunctata",4162,-7.2974,-47.3619,"<5%"
"Chiasmocleis albopunctata",4163,-7.2575,-47.5186,"<5%"
"Chiasmocleis albopunctata",4164,-7.2575,-47.5138,"<5%"
"Chiasmocleis albopunctata",4165,-7.1977,-47.4188,"<5%"
"Chiasmocleis albopunctata",4166,-7.2855,-47.4897,"<5%"
"Chiasmocleis albopunctata",4167,-9.3043,-49.9586,"<5%"
"Chiasmocleis albopunctata",4168,-17.9306,-47.6642,"<5%"
"Chiasmocleis albopunctata",4169,-15.1355,-55.5182,"<5%"
"Chiasmocleis albopunctata",4170,-14.5003,-45.2246,"<5%"
"Chiasmocleis albopunctata",4171,-13.9846,-48.0746,"<5%"
"Chiasmocleis albopunctata",4172,-18.7308,-56.7233,"<5%"
"Chiasmocleis albopunctata",4173,-17.8731,-57.5554,"<5%"
"Chiasmocleis albopunctata",4174,-17.8778,-57.5565,"<5%"
"Chiasmocleis albopunctata",4175,-16.7186,-42.8207,"<5%"
"Chiasmocleis albopunctata",4176,-15.4485,-55.9354,"<5%"
"Chiasmocleis albopunctata",4177,-6.6519,-47.4025,"<5%"
"Chiasmocleis albopunctata",4178,-6.733,-47.4363,"<5%"
"Chiasmocleis albopunctata",4179,-6.7297,-47.455,"<5%"
"Chiasmocleis albopunctata",4180,-16.6422,-49.275,"<5%"
"Chiasmocleis albopunctata",4181,-15.8466,-50.2426,"<5%"
"Chiasmocleis albopunctata",4182,-16.9109,-49.5723,"<5%"
"Chiasmocleis albopunctata",4183,-8.6077,-48.3038,"<5%"
"Chiasmocleis albopunctata",4184,-8.6411,-48.4233,"<5%"
"Chiasmocleis albopunctata",4185,-8.7385,-48.4411,"<5%"
"Chiasmocleis albopunctata",4186,-23.4038,-47.6284,"<5%"
"Chiasmocleis albopunctata",4187,-11.1356,-48.4038,"<5%"
"Chiasmocleis albopunctata",4188,-16.4812,-47.9918,"<5%"
"Chiasmocleis albopunctata",4189,-20.74,-49.937,"<5%"
"Chiasmocleis albopunctata",4190,-21.5515,-55.3961,"<5%"
"Chiasmocleis albopunctata",4191,-21.6033,-48.3658,"<5%"
"Chiasmocleis albopunctata",4192,-13.4872,-48.2697,"<5%"
"Chiasmocleis albopunctata",4193,-13.5255,-48.2525,"<5%"
"Chiasmocleis albopunctata",4194,-13.5002,-48.2613,"<5%"
"Chiasmocleis albopunctata",4195,-13.5172,-48.2525,"<5%"
"Chiasmocleis albopunctata",4196,-13.4983,-48.3484,"<5%"
"Chiasmocleis albopunctata",4197,-17.6134,-52.7643,"<5%"
"Chiasmocleis albopunctata",4198,-13.2942,-46.9233,"<5%"
"Chiasmocleis albopunctata",4199,-7.0037,-48.7864,"<5%"
"Chiasmocleis albopunctata",4200,-14.4981,-48.4012,"<5%"
"Chiasmocleis albopunctata",4201,-15.8358,-56.5254,"<5%"
"Chiasmocleis albopunctata",4202,-20.0741,-43.9039,"<5%"
"Chiasmocleis albopunctata",4203,-14.5924,-52.409,"<5%"
"Chiasmocleis albopunctata",4204,-21.4681,-49.2208,"<5%"
"Chiasmocleis albopunctata",4205,-20.6,-49.2953,"<5%"
"Chiasmocleis albopunctata",4206,-20.5255,-43.6743,"<5%"
"Chiasmocleis albopunctata",4207,-16.2561,-49.215,"<5%"
"Chiasmocleis albopunctata",4208,-10.2181,-48.1532,"<5%"
"Chiasmocleis albopunctata",4209,-7.8419,-47.998,"<5%"
"Chiasmocleis albopunctata",4210,-7.873,-47.9516,"<5%"
"Chiasmocleis albopunctata",4211,-17.1737,-46.8838,"<5%"
"Chiasmocleis albopunctata",4212,-12.5919,-47.8769,"<5%"
"Chiasmocleis albopunctata",4213,-12.5719,-47.8769,"<5%"
"Chiasmocleis albopunctata",4214,-12.6147,-47.8986,"<5%"
"Chiasmocleis albopunctata",4215,-12.6953,-47.8117,"<5%"
"Chiasmocleis albopunctata",4216,-17.0465,-50.6372,"<5%"
"Chiasmocleis albopunctata",4217,-20.2065,-47.4384,"<5%"
"Chiasmocleis albopunctata",4218,-11.9963,-48.5548,"<5%"
"Chiasmocleis albopunctata",4219,-16.1808,-49.3675,"<5%"
"Chiasmocleis albopunctata",4220,-16.2205,-49.2841,"<5%"
"Chiasmocleis albopunctata",4221,-16.1116,-49.3135,"<5%"
"Chiasmocleis albopunctata",4222,-21.1858,-48.9072,"<5%"
"Chiasmocleis albopunctata",4223,-23.1861,-49.3657,"<5%"
"Chiasmocleis albopunctata",4224,-17.388,-48.289,"<5%"
"Chiasmocleis albopunctata",4225,-16.7843,-56.9485,"<5%"
"Chiasmocleis albopunctata",4226,-15.5235,-57.2147,"<5%"
"Chiasmocleis albopunctata",4227,-10.5439,-48.4962,"<5%"
"Chiasmocleis albopunctata",4228,-10.0666,-48.3833,"<5%"
"Chiasmocleis albopunctata",4229,-10.1166,-48.4166,"<5%"
"Chiasmocleis albopunctata",4230,-22.4166,-47.55,"<5%"
"Chiasmocleis albopunctata",4231,-22.3728,-47.5791,"<5%"
"Chiasmocleis albopunctata",4232,-17.23,-53.16,"<5%"
"Chiasmocleis albopunctata",4233,-17.25,-53.14,"<5%"
