"species","X","latitude","longitude","prot_perc_cat"
"Elachistocleis matogrosso",6391,-20.4667,-55.7833,"<1%"
"Elachistocleis matogrosso",6392,-19.5755,-57.0215,"<1%"
"Elachistocleis matogrosso",6393,-19.5769,-57.0117,"<1%"
"Elachistocleis matogrosso",6394,-18.9864,-56.6219,"<1%"
"Elachistocleis matogrosso",6395,-19,-57.65,"<1%"
"Elachistocleis matogrosso",6396,-19.2333,-57.0167,"<1%"
"Elachistocleis matogrosso",6397,-19.0094,-57.6531,"<1%"
"Elachistocleis matogrosso",6398,-19.2667,-57.6333,"<1%"
"Elachistocleis matogrosso",6399,-18.5,-54.75,"<1%"
"Elachistocleis matogrosso",6400,-15.4371,-56.0624,"<1%"
"Elachistocleis matogrosso",6401,-15.6,-56.1,"<1%"
"Elachistocleis matogrosso",6402,-15.25,-56.7333,"<1%"
"Elachistocleis matogrosso",6403,-20.2333,-56.3833,"<1%"
"Elachistocleis matogrosso",6404,-21.1333,-55.8167,"<1%"
"Elachistocleis matogrosso",6405,-16.5,-56.4167,"<1%"
"Elachistocleis matogrosso",6406,-20.5833,-56.8333,"<1%"
"Elachistocleis matogrosso",6407,-20.2891,-56.0868,"<1%"
"Epictia clinorostris*",6893,-15.8833,-52.2167,"<1%"
"Epictia clinorostris*",6894,-14.92,-51.083,"<1%"
"Epictia clinorostris*",6895,-15.2389,-53.2431,"<1%"
"Epictia clinorostris*",6896,-16.4708,-54.6356,"<1%"
"Epictia clinorostris*",6897,-14.67,-52.35,"<1%"
"Helicops gomesi*",7126,-16.3242,-48.1828,"<1%"
"Helicops gomesi*",7127,-15.78,-47.93,"<1%"
"Helicops gomesi*",7128,-18.25,-52.8833,"<1%"
"Helicops gomesi*",7129,-17.7833,-50.9167,"<1%"
"Helicops gomesi*",7130,-21.15,-45.7333,"<1%"
"Helicops gomesi*",7131,-20.1289,-48.5714,"<1%"
"Helicops gomesi*",7132,-19.728,-50.196,"<1%"
"Helicops gomesi*",7133,-19.4667,-46.5333,"<1%"
"Helicops gomesi*",7134,-19.307,-48.924,"<1%"
"Helicops gomesi*",7135,-19.3,-48.9167,"<1%"
"Helicops gomesi*",7136,-18.915,-48.0412,"<1%"
"Helicops gomesi*",7137,-18.649,-48.187,"<1%"
"Helicops gomesi*",7138,-18.6333,-48.1833,"<1%"
"Helicops gomesi*",7139,-20.7598,-51.6951,"<1%"
"Helicops gomesi*",7140,-20.75,-51.6667,"<1%"
"Helicops gomesi*",7141,-19.677,-51.191,"<1%"
"Helicops gomesi*",7142,-23.649,-47.573,"<1%"
"Helicops gomesi*",7143,-23.1767,-47.6736,"<1%"
"Helicops gomesi*",7144,-23.165,-47.744,"<1%"
"Helicops gomesi*",7145,-22.906,-47.061,"<1%"
"Helicops gomesi*",7146,-22.8981,-48.4914,"<1%"
"Helicops gomesi*",7147,-22.895,-50.3834,"<1%"
"Helicops gomesi*",7148,-22.789,-48.127,"<1%"
"Helicops gomesi*",7149,-22.7713,-46.9897,"<1%"
"Helicops gomesi*",7150,-22.742,-46.901,"<1%"
"Helicops gomesi*",7151,-22.739,-47.331,"<1%"
"Helicops gomesi*",7152,-22.725,-47.649,"<1%"
"Helicops gomesi*",7153,-22.7055,-47.6538,"<1%"
"Helicops gomesi*",7154,-22.7,-47.6333,"<1%"
"Helicops gomesi*",7155,-22.6667,-48.3667,"<1%"
"Helicops gomesi*",7156,-22.6589,-47.2068,"<1%"
"Helicops gomesi*",7157,-22.646,-47.196,"<1%"
"Helicops gomesi*",7158,-22.6401,-47.681,"<1%"
"Helicops gomesi*",7159,-22.565,-47.402,"<1%"
"Helicops gomesi*",7160,-22.3829,-48.8384,"<1%"
"Helicops gomesi*",7161,-22.3702,-48.5924,"<1%"
"Helicops gomesi*",7162,-22.366,-48.38,"<1%"
"Helicops gomesi*",7163,-22.3657,-48.6794,"<1%"
"Helicops gomesi*",7164,-22.2417,-51.1457,"<1%"
"Helicops gomesi*",7165,-22.2331,-48.6831,"<1%"
"Helicops gomesi*",7166,-22.136,-48.518,"<1%"
"Helicops gomesi*",7167,-21.794,-48.176,"<1%"
"Helicops gomesi*",7168,-21.596,-48.813,"<1%"
"Helicops gomesi*",7169,-21.009,-48.222,"<1%"
"Helicops gomesi*",7170,-20.82,-49.379,"<1%"
"Helicops gomesi*",7171,-20.6672,-51.5172,"<1%"
"Helicops gomesi*",7172,-20.6667,-51.5167,"<1%"
"Helicops gomesi*",7173,-20.5833,-47.85,"<1%"
"Helicops gomesi*",7174,-20.581,-47.855,"<1%"
"Helicops gomesi*",7175,-21.763,-52.116,"<1%"
"Helicops gomesi*",7176,-20.5071,-47.8596,"<1%"
"Helicops gomesi*",7177,-20.433,-51.343,"<1%"
"Helicops gomesi*",7178,-22.35,-47.85,"<1%"
"Heterodactylus lundii",7537,-20.2333,-46.65,"<1%"
"Heterodactylus lundii",7538,-19.3333,-43.6167,"<1%"
"Heterodactylus lundii",7539,-17.6667,-44.5833,"<1%"
"Hydropsalis candicans",7593,-24.1667,-55.25,"<1%"
"Hydropsalis candicans",7594,-14.8667,-66.3167,"<1%"
"Hydropsalis candicans",7595,-18.4085,-52.5494,"<1%"
"Hydropsalis candicans",7596,-15.5833,-56.0833,"<1%"
"Hydropsalis candicans",7597,-17.5695,-52.5514,"<1%"
"Hydropsalis candicans",7598,-22.2,-46.95,"<1%"
"Hydropsalis candicans",7599,-18,-52.75,"<1%"
"Hydropsalis candicans",7600,-19.1525,-47.6747,"<1%"
"Hydropsalis candicans",7601,-19.7483,-47.9319,"<1%"
"Hydropsalis candicans",7602,-23.8167,-56.3,"<1%"
"Ischnocnema penaxavantinho",7611,-17.0815,-47.0597,"<1%"
"Ischnocnema penaxavantinho",7612,-19.2,-47.1666,"<1%"
"Ischnocnema penaxavantinho",7613,-18.0874,-46.5058,"<1%"
"Ischnocnema penaxavantinho",7614,-16.6589,-48.6081,"<1%"
"Ischnocnema penaxavantinho",7615,-19.1833,-48.4,"<1%"
"Kentropyx vanzoi",7642,-13.9,-60.8167,"<1%"
"Kentropyx vanzoi",7643,-13.95,-60.8167,"<1%"
"Kentropyx vanzoi",7644,-12.5201,-60.4128,"<1%"
"Kentropyx vanzoi",7645,-14.9833,-55.7333,"<1%"
"Kentropyx vanzoi",7646,-15.3,-55.85,"<1%"
"Kentropyx vanzoi",7647,-14.4,-56.4333,"<1%"
"Kentropyx vanzoi",7648,-13.2333,-53.0667,"<1%"
"Kentropyx vanzoi",7649,-14.9667,-52.3167,"<1%"
"Kentropyx vanzoi",7650,-16.25,-56.6167,"<1%"
"Kentropyx vanzoi",7651,-15.65,-57.2,"<1%"
"Kentropyx vanzoi",7652,-12.8167,-51.7667,"<1%"
"Kentropyx vanzoi",7653,-11.75,-50.7333,"<1%"
"Kentropyx vanzoi",7654,-21.7667,-52.15,"<1%"
"Kentropyx vanzoi",7655,-12.7333,-60.1333,"<1%"
"Kunsia tomentosus",7694,-12.9167,-64.8167,"<1%"
"Kunsia tomentosus",7695,-13.0667,-64.8167,"<1%"
"Kunsia tomentosus",7696,-12.8844,-68.6346,"<1%"
"Kunsia tomentosus",7697,-14.6167,-60.8,"<1%"
"Kunsia tomentosus",7698,-14.2667,-61.0333,"<1%"
"Kunsia tomentosus",7699,-14.7667,-60.55,"<1%"
"Kunsia tomentosus",7700,-14.55,-60.7,"<1%"
"Kunsia tomentosus",7701,-7.55,-63.0667,"<1%"
"Kunsia tomentosus",7702,-18.2667,-52.8833,"<1%"
"Kunsia tomentosus",7703,-15.65,-57.2,"<1%"
"Kunsia tomentosus",7704,-12.5333,-60.3667,"<1%"
"Kunsia tomentosus",7705,-19.6272,-43.8897,"<1%"
"Kunsia tomentosus",7706,-14.8,-57.6833,"<1%"
"Kunsia tomentosus",7707,-12.8333,-59.75,"<1%"
"Kunsia tomentosus",7708,-11.2667,-51.5667,"<1%"
"Kunsia tomentosus",7709,-12.8167,-51.7667,"<1%"
"Kunsia tomentosus",7710,-12.7833,-59.9833,"<1%"
"Kunsia tomentosus",7711,-30.4768,-57.2361,"<1%"
"Leptodactylus brevipes*",7733,-15.2071,-56.3484,"<1%"
"Leptodactylus brevipes*",7734,-14.0571,-52.1589,"<1%"
"Leptodactylus brevipes*",7735,-16.94,-53.534,"<1%"
"Leptodactylus brevipes*",7736,-15.15,-55.0667,"<1%"
"Leptodactylus brevipes*",7737,-12.102,-57.981,"<1%"
"Leptodactylus brevipes*",7738,-15.863,-52.194,"<1%"
"Leptodactylus brevipes*",7739,-15.215,-55.681,"<1%"
"Leptodactylus brevipes*",7740,-15.451,-55.843,"<1%"
"Leptodactylus brevipes*",7741,-15.578,-56.104,"<1%"
"Leptodactylus brevipes*",7742,-11.866,-55.461,"<1%"
"Micrablepharus atticolus",8350,-22.7833,-49.2333,"<1%"
"Micrablepharus atticolus",8351,-17.9833,-53.6167,"<1%"
"Micrablepharus atticolus",8352,-18.1667,-53.35,"<1%"
"Micrablepharus atticolus",8353,-17.3042,-53.2014,"<1%"
"Micrablepharus atticolus",8354,-17.3,-53.2,"<1%"
"Micrablepharus atticolus",8355,-15.905,-46.1231,"<1%"
"Micrablepharus atticolus",8356,-14.9203,-51.0831,"<1%"
"Micrablepharus atticolus",8357,-15.89,-52.2567,"<1%"
"Micrablepharus atticolus",8358,-10.6833,-50.6333,"<1%"
"Micrablepharus atticolus",8359,-12.5201,-60.4128,"<1%"
"Micrablepharus atticolus",8360,-15.7099,-48.0224,"<1%"
"Micrablepharus atticolus",8361,-16.0111,-47.9436,"<1%"
"Micrablepharus atticolus",8362,-21.2667,-47.3,"<1%"
"Micrablepharus atticolus",8363,-13.55,-52.2667,"<1%"
"Micrablepharus atticolus",8364,-15.3,-55.85,"<1%"
"Micrablepharus atticolus",8365,-14.9833,-55.7333,"<1%"
"Micrablepharus atticolus",8366,-14.3833,-50.9833,"<1%"
"Micrablepharus atticolus",8367,-20.75,-51.6667,"<1%"
"Micrablepharus atticolus",8368,-15.2,-45.8333,"<1%"
"Micrablepharus atticolus",8369,-13.2333,-53.0667,"<1%"
"Micrablepharus atticolus",8370,-11.5,-50.25,"<1%"
"Micrablepharus atticolus",8371,-18.25,-52.8833,"<1%"
"Micrablepharus atticolus",8372,-14.05,-48.3167,"<1%"
"Micrablepharus atticolus",8373,-17.2167,-46.8667,"<1%"
"Micrablepharus atticolus",8374,-11.6667,-61.1833,"<1%"
"Micrablepharus atticolus",8375,-15.85,-48.95,"<1%"
"Micrablepharus atticolus",8376,-11.75,-50.7333,"<1%"
"Micrablepharus atticolus",8377,-17.3167,-53.2,"<1%"
"Micrablepharus atticolus",8378,-21.7,-47.4667,"<1%"
"Micrablepharus atticolus",8379,-20.8167,-49.3667,"<1%"
"Micrablepharus atticolus",8380,-12.7333,-48.2333,"<1%"
"Micrablepharus atticolus",8381,-15.6667,-55,"<1%"
"Micrablepharus atticolus",8382,-17.7333,-48.6167,"<1%"
"Micrablepharus atticolus",8383,-12.7333,-60.1333,"<1%"
"Micrurus tricolor",8410,-20.3605,-56.945,"<1%"
"Micrurus tricolor",8411,-19.7332,-55.1258,"<1%"
"Micrurus tricolor",8412,-20.486,-55.314,"<1%"
"Micrurus tricolor",8413,-21.8034,-55.5022,"<1%"
"Micrurus tricolor",8414,-21.3643,-57.2587,"<1%"
"Micrurus tricolor",8415,-21.6841,-58.5566,"<1%"
"Micrurus tricolor",8416,-20.6903,-58.3081,"<1%"
"Micrurus tricolor",8417,-20.499,-55.8181,"<1%"
"Micrurus tricolor",8418,-20.2833,-56.0667,"<1%"
"Micrurus tricolor",8419,-20.4667,-55.7833,"<1%"
"Micrurus tricolor",8420,-20.4667,-55.8,"<1%"
"Micrurus tricolor",8421,-20.3,-56.0833,"<1%"
"Micrurus tricolor",8422,-16.5165,-57.8369,"<1%"
"Micrurus tricolor",8423,-22.1,-57.26,"<1%"
"Micrurus tricolor",8424,-19.8,-57.1667,"<1%"
"Micrurus tricolor",8425,-19,-57.65,"<1%"
"Micrurus tricolor",8426,-19.6667,-57.1667,"<1%"
"Micrurus tricolor",8427,-15.5833,-56.0833,"<1%"
"Micrurus tricolor",8428,-15.48,-55.8894,"<1%"
"Micrurus tricolor",8429,-20.0833,-56.75,"<1%"
"Micrurus tricolor",8430,-20.0833,-56.9667,"<1%"
"Micrurus tricolor",8431,-21.45,-56.1,"<1%"
"Micrurus tricolor",8432,-21.4488,-56.1045,"<1%"
"Micrurus tricolor",8433,-20.0767,-56.7675,"<1%"
"Micrurus tricolor",8434,-20.1015,-56.7943,"<1%"
"Micrurus tricolor",8435,-15.8315,-56.5281,"<1%"
"Micrurus tricolor",8436,-16.7845,-56.9485,"<1%"
"Micrurus tricolor",8437,-21.6833,-57.8667,"<1%"
"Micrurus tricolor",8438,-21.7021,-57.7204,"<1%"
"Micrurus tricolor",8439,-21.6719,-57.8814,"<1%"
"Micrurus tricolor",8440,-16.4825,-55.4364,"<1%"
"Micrurus tricolor",8441,-15.866,-56.077,"<1%"
"Micrurus tricolor",8442,-20.2894,-56.0769,"<1%"
"Nothura minor",8835,-22.9333,-48.4667,"<1%"
"Nothura minor",8836,-23.7167,-48.45,"<1%"
"Nothura minor",8837,-18.8833,-47.6333,"<1%"
"Nothura minor",8838,-23.1167,-48.25,"<1%"
"Nothura minor",8839,-22.8667,-48.4333,"<1%"
"Nothura minor",8840,-23.7167,-48.5167,"<1%"
"Nothura minor",8841,-20.45,-54.6167,"<1%"
"Nothura minor",8842,-22.25,-51.0333,"<1%"
"Nothura minor",8843,-15.4167,-55.8,"<1%"
"Nothura minor",8844,-14.1167,-47.5167,"<1%"
"Nothura minor",8845,-18.75,-44.4167,"<1%"
"Nothura minor",8846,-18.25,-43.6,"<1%"
"Nothura minor",8847,-15.5333,-47.6167,"<1%"
"Nothura minor",8848,-22.2167,-47.9,"<1%"
"Nothura minor",8849,-24.0833,-49.2,"<1%"
"Nothura minor",8850,-15.7833,-47.9167,"<1%"
"Nothura minor",8851,-21.2833,-54.8167,"<1%"
"Nothura minor",8852,-19.9667,-54.9167,"<1%"
"Nothura minor",8853,-21.5333,-54.9833,"<1%"
"Nothura minor",8854,-21.4667,-54.8833,"<1%"
"Nothura minor",8855,-23.1,-48.25,"<1%"
"Nothura minor",8856,-22.8333,-48.6667,"<1%"
"Nothura minor",8857,-16.6667,-49.2667,"<1%"
"Nothura minor",8858,-23.6,-48.05,"<1%"
"Nothura minor",8859,-24.1167,-49.3333,"<1%"
"Nothura minor",8860,-23.1,-48.6167,"<1%"
"Nothura minor",8861,-19.6333,-43.8833,"<1%"
"Nothura minor",8862,-16.25,-47.9333,"<1%"
"Nothura minor",8863,-17.5695,-52.5514,"<1%"
"Nothura minor",8864,-22.2,-46.95,"<1%"
"Nothura minor",8865,-16.8667,-46.3333,"<1%"
"Nothura minor",8866,-18,-52.75,"<1%"
"Nothura minor",8867,-15.7167,-47.95,"<1%"
"Nothura minor",8868,-22.0667,-48.1667,"<1%"
"Nothura minor",8869,-21.4667,-54.9667,"<1%"
"Nothura minor",8870,-21.9667,-54.3,"<1%"
"Nothura minor",8871,-22.25,-47.8667,"<1%"
"Nothura minor",8872,-16.3667,-49.5,"<1%"
"Nothura minor",8873,-17.3,-44.35,"<1%"
"Nothura minor",8874,-23.65,-47.5167,"<1%"
"Nothura minor",8875,-23.1833,-47.2833,"<1%"
"Nothura minor",8876,-21.6,-46.9,"<1%"
"Nothura minor",8877,-20.25,-46.6167,"<1%"
"Nothura minor",8878,-15.4167,-55.75,"<1%"
"Nothura minor",8879,-15.65,-57.2167,"<1%"
"Nothura minor",8880,-15.8167,-48.05,"<1%"
"Nothura minor",8881,-21.9,-47.0333,"<1%"
"Nothura minor",8882,-23.8167,-56.3,"<1%"
"Nystalus striatipectus",8888,-20.4667,-55.8,"<1%"
"Nystalus striatipectus",8889,-20.4711,-55.7872,"<1%"
"Nystalus striatipectus",8890,-22.1089,-56.5211,"<1%"
"Nystalus striatipectus",8891,-20.5386,-56.715,"<1%"
"Nystalus striatipectus",8892,-21.1211,-56.4819,"<1%"
"Nystalus striatipectus",8893,-20.4428,-54.6464,"<1%"
"Nystalus striatipectus",8894,-19.8317,-54.8294,"<1%"
"Nystalus striatipectus",8895,-19.0167,-57.65,"<1%"
"Nystalus striatipectus",8896,-19.0092,-57.6533,"<1%"
"Nystalus striatipectus",8897,-18.5439,-53.1292,"<1%"
"Nystalus striatipectus",8898,-18.5,-54.75,"<1%"
"Nystalus striatipectus",8899,-18.5067,-54.76,"<1%"
"Nystalus striatipectus",8900,-20.6797,-55.2961,"<1%"
"Nystalus striatipectus",8901,-22.2211,-54.8056,"<1%"
"Nystalus striatipectus",8902,-22.3742,-54.5139,"<1%"
"Nystalus striatipectus",8903,-22.4175,-54.2325,"<1%"
"Nystalus striatipectus",8904,-21.4578,-56.1142,"<1%"
"Nystalus striatipectus",8905,-20.1417,-54.3994,"<1%"
"Nystalus striatipectus",8906,-21.4803,-56.1381,"<1%"
"Nystalus striatipectus",8907,-22.4819,-54.3025,"<1%"
"Nystalus striatipectus",8908,-22.8606,-54.6028,"<1%"
"Nystalus striatipectus",8909,-21.6144,-55.1683,"<1%"
"Nystalus striatipectus",8910,-20.2333,-56.3667,"<1%"
"Nystalus striatipectus",8911,-20.2406,-56.3783,"<1%"
"Nystalus striatipectus",8912,-23.065,-54.1906,"<1%"
"Nystalus striatipectus",8913,-22.2333,-53.3431,"<1%"
"Nystalus striatipectus",8914,-21.6989,-57.8825,"<1%"
"Nystalus striatipectus",8915,-20.4431,-53.7592,"<1%"
"Nystalus striatipectus",8916,-19.4494,-54.9869,"<1%"
"Nystalus striatipectus",8917,-18.0167,-57.5,"<1%"
"Nystalus striatipectus",8918,-18.9181,-54.8442,"<1%"
"Nystalus striatipectus",8919,-20.1667,-56.5167,"<1%"
"Nystalus striatipectus",8920,-23.9703,-55.0356,"<1%"
"Nystalus striatipectus",8921,-20.9319,-54.9614,"<1%"
"Nystalus striatipectus",8922,-17.5769,-54.7578,"<1%"
"Nystalus striatipectus",8923,-20.4422,-54.8603,"<1%"
"Odontophrynus cultripes",8924,-22.8582,-49.2603,"<1%"
"Odontophrynus cultripes",8925,-16.0886,-48.4819,"<1%"
"Odontophrynus cultripes",8926,-17.2,-53.16,"<1%"
"Odontophrynus cultripes",8927,-17.16,-53.14,"<1%"
"Odontophrynus cultripes",8928,-22.1264,-47.6631,"<1%"
"Odontophrynus cultripes",8929,-16.3267,-48.9528,"<1%"
"Odontophrynus cultripes",8930,-21.4101,-43.766,"<1%"
"Odontophrynus cultripes",8931,-19.9022,-43.9597,"<1%"
"Odontophrynus cultripes",8932,-15.7807,-47.7968,"<1%"
"Odontophrynus cultripes",8933,-17.9306,-47.6642,"<1%"
"Odontophrynus cultripes",8934,-20.0754,-43.4081,"<1%"
"Odontophrynus cultripes",8935,-20.5159,-43.8614,"<1%"
"Odontophrynus cultripes",8936,-16.6422,-49.275,"<1%"
"Odontophrynus cultripes",8937,-18.992,-49.5436,"<1%"
"Odontophrynus cultripes",8938,-16.4812,-47.9918,"<1%"
"Odontophrynus cultripes",8939,-14.412,-46.0654,"<1%"
"Odontophrynus cultripes",8940,-17.6134,-52.7643,"<1%"
"Odontophrynus cultripes",8941,-21.1885,-46.9466,"<1%"
"Odontophrynus cultripes",8942,-20.0741,-43.9039,"<1%"
"Odontophrynus cultripes",8943,-16.1251,-48.0754,"<1%"
"Odontophrynus cultripes",8944,-20.2875,-43.5081,"<1%"
"Odontophrynus cultripes",8945,-20.3909,-43.6103,"<1%"
"Odontophrynus cultripes",8946,-16.1808,-49.3675,"<1%"
"Odontophrynus cultripes",8947,-16.2205,-49.2841,"<1%"
"Odontophrynus cultripes",8948,-16.1116,-49.3135,"<1%"
"Odontophrynus cultripes",8949,-21.8075,-46.5631,"<1%"
"Odontophrynus cultripes",8950,-20.1058,-43.7723,"<1%"
"Odontophrynus cultripes",8951,-19.9594,-43.4153,"<1%"
"Odontophrynus cultripes",8952,-17.27,-53.14,"<1%"
"Odontophrynus cultripes",8953,-19.8175,-43.3215,"<1%"
"Odontophrynus cultripes",8954,-19.3251,-46.0071,"<1%"
"Odontophrynus cultripes",8955,-14.4852,-47.4224,"<1%"
"Odontophrynus cultripes",8956,-20.187,-46.5135,"<1%"
"Odontophrynus cultripes",8957,-16.6026,-48.547,"<1%"
"Odontophrynus cultripes",8958,-21.6008,-47.2384,"<1%"
"Odontophrynus cultripes",8959,-18.3437,-47.7817,"<1%"
"Odontophrynus cultripes",8960,-19.7308,-43.9446,"<1%"
"Oecomys cleberi",8973,-15.8667,-47.8833,"<1%"
"Oecomys cleberi",8974,-15.5806,-52.3581,"<1%"
"Oecomys cleberi",8975,-14.5167,-49.1333,"<1%"
"Oecomys cleberi",8976,-16.3667,-57.7667,"<1%"
"Oecomys cleberi",8977,-19.1306,-47.7394,"<1%"
"Oecomys cleberi",8978,-16.4,-52.45,"<1%"
"Oecomys cleberi",8979,-15.7833,-47.9333,"<1%"
"Oecomys cleberi",8980,-16.0167,-47.95,"<1%"
"Oecomys cleberi",8981,-15.9333,-47.85,"<1%"
"Oecomys cleberi",8982,-18.4733,-47.2003,"<1%"
"Oecomys cleberi",8983,-13.95,-45.9667,"<1%"
"Oecomys cleberi",8984,-15.2667,-45.8667,"<1%"
"Oecomys cleberi",8985,-18.2667,-52.8833,"<1%"
"Oecomys cleberi",8986,-19.13,-47.68,"<1%"
"Oecomys cleberi",8987,-19.1222,-47.5625,"<1%"
"Oecomys cleberi",8988,-19.3528,-47.2928,"<1%"
"Oecomys cleberi",8989,-15.5833,-47.5833,"<1%"
"Oecomys cleberi",8990,-22.3489,-55.315,"<1%"
"Oecomys cleberi",8991,-22.2797,-55.31,"<1%"
"Oecomys cleberi",8992,-16.3167,-48.95,"<1%"
"Oecomys cleberi",8993,-18.4,-52.5833,"<1%"
"Oecomys cleberi",8994,-17.8,-48.5,"<1%"
"Oecomys cleberi",8995,-17.0496,-51.2666,"<1%"
"Oecomys cleberi",8996,-16.9022,-58.92,"<1%"
"Oecomys cleberi",8997,-16.15,-49.25,"<1%"
"Oecomys cleberi",8998,-16.9833,-50.6167,"<1%"
"Oecomys cleberi",8999,-14.8043,-46.2562,"<1%"
"Oecomys cleberi",9000,-18.5,-54.75,"<1%"
"Oecomys cleberi",9001,-21.6167,-55.1667,"<1%"
"Oecomys cleberi",9002,-19.15,-57.6333,"<1%"
"Oecomys cleberi",9003,-16.1833,-55.9667,"<1%"
"Oecomys cleberi",9004,-15.65,-57.2,"<1%"
"Oecomys cleberi",9005,-15.6333,-52.35,"<1%"
"Oecomys cleberi",9006,-20.5,-47.8333,"<1%"
"Oecomys cleberi",9007,-20.9872,-52.8292,"<1%"
"Oecomys cleberi",9008,-20.4833,-47.85,"<1%"
"Phalotris concolor",9234,-16.8748,-46.173,"<1%"
"Phalotris concolor",9235,-16.1095,-45.7085,"<1%"
"Phalotris concolor",9236,-17.0097,-46.0094,"<1%"
"Phalotris concolor",9237,-16.8,-42.85,"<1%"
"Phalotris concolor",9238,-16.1325,-45.7422,"<1%"
"Phalotris lativittatus",9246,-21.026,-47.374,"<1%"
"Phalotris lativittatus",9247,-21.352,-50.281,"<1%"
"Phalotris lativittatus",9248,-20.539,-47.401,"<1%"
"Phalotris lativittatus",9249,-21.384,-50.211,"<1%"
"Phalotris lativittatus",9250,-21.028,-51.207,"<1%"
"Phalotris lativittatus",9251,-21.018,-47.764,"<1%"
"Phalotris lativittatus",9252,-21.603,-48.366,"<1%"
"Phalotris lativittatus",9253,-21.508,-48.151,"<1%"
"Phalotris lativittatus",9254,-21.537,-49.858,"<1%"
"Phalotris lativittatus",9255,-21.587,-48.071,"<1%"
"Phalotris lativittatus",9256,-21.087,-47.151,"<1%"
"Phalotris lativittatus",9257,-21.479,-47.551,"<1%"
"Phalotris lativittatus",9258,-22.4667,-48.9833,"<1%"
"Phalotris lativittatus",9259,-22.4692,-48.9875,"<1%"
"Phalotris lativittatus",9260,-21.025,-47.3833,"<1%"
"Phalotris lativittatus",9261,-21.0256,-47.3739,"<1%"
"Phalotris lativittatus",9262,-22.0889,-47.7667,"<1%"
"Phalotris lativittatus",9263,-21.7944,-48.1756,"<1%"
"Phalotris lativittatus",9264,-21.9669,-47.65,"<1%"
"Phalotris lativittatus",9265,-22.0667,-48.7333,"<1%"
"Phalotris lativittatus",9266,-22.3147,-49.0606,"<1%"
"Phalotris lativittatus",9267,-22.8904,-48.4553,"<1%"
"Phalotris lativittatus",9268,-22.8833,-48.4333,"<1%"
"Phalotris lativittatus",9269,-22.8833,-48.4833,"<1%"
"Phalotris lativittatus",9270,-22.4667,-49.3333,"<1%"
"Phalotris lativittatus",9271,-22.4579,-49.341,"<1%"
"Phalotris lativittatus",9272,-21.55,-47.45,"<1%"
"Phalotris lativittatus",9273,-22.4667,-50.6,"<1%"
"Phalotris lativittatus",9274,-21.35,-50.2833,"<1%"
"Phalotris lativittatus",9275,-21.3519,-50.2814,"<1%"
"Phalotris lativittatus",9276,-21.35,-50.2667,"<1%"
"Phalotris lativittatus",9277,-21.05,-48.3164,"<1%"
"Phalotris lativittatus",9278,-21.6167,-47.35,"<1%"
"Phalotris lativittatus",9279,-20.5333,-47.4,"<1%"
"Phalotris lativittatus",9280,-20.5386,-47.4008,"<1%"
"Phalotris lativittatus",9281,-21.3833,-50.2083,"<1%"
"Phalotris lativittatus",9282,-21.3761,-50.2058,"<1%"
"Phalotris lativittatus",9283,-21.3667,-50.2,"<1%"
"Phalotris lativittatus",9284,-21.0333,-51.2167,"<1%"
"Phalotris lativittatus",9285,-21.0283,-51.2067,"<1%"
"Phalotris lativittatus",9286,-21.0333,-51.1833,"<1%"
"Phalotris lativittatus",9287,-23.3667,-48.1833,"<1%"
"Phalotris lativittatus",9288,-21.95,-48.0167,"<1%"
"Phalotris lativittatus",9289,-21.9547,-47.9967,"<1%"
"Phalotris lativittatus",9290,-21.95,-47.9833,"<1%"
"Phalotris lativittatus",9291,-21.955,-47.997,"<1%"
"Phalotris lativittatus",9292,-22.2167,-47.8833,"<1%"
"Phalotris lativittatus",9293,-22.25,-47.8167,"<1%"
"Phalotris lativittatus",9294,-21.0417,-47.7167,"<1%"
"Phalotris lativittatus",9295,-21.6417,-48.35,"<1%"
"Phalotris lativittatus",9296,-21.6,-48.3667,"<1%"
"Phalotris lativittatus",9297,-21.6,-48.35,"<1%"
"Phalotris lativittatus",9298,-21.5083,-48.15,"<1%"
"Phalotris lativittatus",9299,-21.5081,-48.1511,"<1%"
"Phalotris lativittatus",9300,-21.5,-48.15,"<1%"
"Phalotris lativittatus",9301,-21.5333,-49.85,"<1%"
"Phalotris lativittatus",9302,-21.65,-49.85,"<1%"
"Phalotris lativittatus",9303,-21.5367,-49.8581,"<1%"
"Phalotris lativittatus",9304,-21.5542,-48.1139,"<1%"
"Phalotris lativittatus",9305,-20.7667,-47.8333,"<1%"
"Phalotris lativittatus",9306,-21.7739,-47.7936,"<1%"
"Phalotris lativittatus",9307,-21.7667,-47.7833,"<1%"
"Phalotris lativittatus",9308,-21.725,-47.625,"<1%"
"Phalotris lativittatus",9309,-21.71,-47.478,"<1%"
"Phalotris lativittatus",9310,-21.0917,-47.15,"<1%"
"Phalotris lativittatus",9311,-21.0869,-47.1511,"<1%"
"Phalotris lativittatus",9312,-21.0833,-47.15,"<1%"
"Phalotris lativittatus",9313,-22.0167,-47.8833,"<1%"
"Phalotris lativittatus",9314,-21.7944,-47.8311,"<1%"
"Phalotris lativittatus",9315,-21.775,-47.7917,"<1%"
"Phalotris lativittatus",9316,-22.0175,-47.8908,"<1%"
"Phalotris lativittatus",9317,-22.018,-47.891,"<1%"
"Phalotris lativittatus",9318,-21.375,-47.6278,"<1%"
