,species,latitude,longitude
11957,Saltatricula atricollis,-20.8333,-50.1167
11958,Saltatricula atricollis,-21.0833,-56.7333
11959,Saltatricula atricollis,-23.1167,-48.9833
11960,Saltatricula atricollis,-12.8833,-47.6
11961,Saltatricula atricollis,-15.8333,-46.5
11962,Saltatricula atricollis,-9.7333,-41.3
11963,Saltatricula atricollis,-21.3833,-52.3333
11964,Saltatricula atricollis,-18.8833,-50.8667
11965,Saltatricula atricollis,-15.6667,-44.6333
11966,Saltatricula atricollis,-7.6833,-44.4333
11967,Saltatricula atricollis,-20.8333,-51.6833
11968,Saltatricula atricollis,-22.4167,-47.7833
11969,Saltatricula atricollis,-18.7585,-44.8994
11970,Saltatricula atricollis,-7.35,-47.5
11971,Saltatricula atricollis,-7.3365,-47.4904
11972,Saltatricula atricollis,-12.2833,-41.2833
11973,Saltatricula atricollis,-15.5375,-47.3344
11974,Saltatricula atricollis,-14.9333,-46.2167
11975,Saltatricula atricollis,-13.6167,-48.9
11976,Saltatricula atricollis,-14.9475,-46.2324
11977,Saltatricula atricollis,-20.8495,-46.7184
11978,Saltatricula atricollis,-18.6167,-45.3667
11979,Saltatricula atricollis,-17.4833,-47.3333
11980,Saltatricula atricollis,-17.4,-47.2833
11981,Saltatricula atricollis,-17.5667,-47.1333
11982,Saltatricula atricollis,-17.55,-47.1667
11983,Saltatricula atricollis,-19.8667,-47.8833
11984,Saltatricula atricollis,-20.5333,-47.4
11985,Saltatricula atricollis,-20.5395,-47.4014
11986,Saltatricula atricollis,-16.4833,-43.5
11987,Saltatricula atricollis,-16.4765,-43.4884
11988,Saltatricula atricollis,-22.2115,-49.6564
11989,Saltatricula atricollis,-11.4295,-42.5064
11990,Saltatricula atricollis,-13.1,-41.4833
11991,Saltatricula atricollis,-21.3833,-50.2167
11992,Saltatricula atricollis,-9.3395,-38.2573
11993,Saltatricula atricollis,-16.6667,-49.2667
11994,Saltatricula atricollis,-16.5,-49.4333
11995,Saltatricula atricollis,-15.9333,-50.1333
11996,Saltatricula atricollis,-15.9345,-50.1404
11997,Saltatricula atricollis,-7.7105,-47.3144
11998,Saltatricula atricollis,-3.1205,-40.8264
11999,Saltatricula atricollis,-16.5667,-42.9
12000,Saltatricula atricollis,-18.7755,-42.9334
12001,Saltatricula atricollis,-4.1675,-40.7483
12002,Saltatricula atricollis,-13.9365,-46.4804
12003,Saltatricula atricollis,-16.9625,-49.2294
12004,Saltatricula atricollis,-21.8905,-49.0254
12005,Saltatricula atricollis,-21.9555,-47.9974
12006,Saltatricula atricollis,-20.4625,-47.1224
12007,Saltatricula atricollis,-21.1333,-44.75
12008,Saltatricula atricollis,-21.1833,-44.9167
12009,Saltatricula atricollis,-21.1705,-44.9254
12010,Saltatricula atricollis,-14.9667,-52.3167
12011,Saltatricula atricollis,-19.4915,-44.3904
12012,Saltatricula atricollis,-18.7295,-44.3614
12013,Saltatricula atricollis,-17.7167,-48.15
12014,Saltatricula atricollis,-4.3225,-40.7113
12015,Saltatricula atricollis,-13.2865,-40.9514
12016,Saltatricula atricollis,-15.8235,-50.6134
12017,Saltatricula atricollis,-18.7695,-51.3484
12018,Saltatricula atricollis,-20.1975,-44.4214
12019,Saltatricula atricollis,-23.1,-48.6167
12020,Saltatricula atricollis,-20.0755,-44.5764
12021,Saltatricula atricollis,-20.6786,-43.6104
12022,Saltatricula atricollis,-17.2095,-54.1505
12023,Saltatricula atricollis,-22.2535,-47.8234
12024,Saltatricula atricollis,-21.3176,-44.8714
12025,Saltatricula atricollis,-22.3055,-53.8155
12026,Saltatricula atricollis,-19.5145,-43.7454
12027,Saltatricula atricollis,-15.9655,-54.9685
12028,Saltatricula atricollis,-15.8167,-43.25
12029,Saltatricula atricollis,-15.7167,-44.3667
12030,Saltatricula atricollis,-15.4885,-44.3624
12031,Saltatricula atricollis,-21.4805,-56.1385
12032,Saltatricula atricollis,-17.8815,-51.7144
12033,Saltatricula atricollis,-20.5355,-43.9834
12034,Saltatricula atricollis,-13.8585,-40.0844
12035,Saltatricula atricollis,-10.0675,-38.3503
12036,Saltatricula atricollis,-2.7945,-40.5133
12037,Saltatricula atricollis,-17.7435,-46.1734
12038,Saltatricula atricollis,-4.7565,-42.5764
12039,Saltatricula atricollis,-9.4145,-40.5033
12040,Saltatricula atricollis,-23.1866,-46.8844
12041,Saltatricula atricollis,-16.8333,-43.5833
12042,Saltatricula atricollis,-16.8485,-43.5874
12043,Saltatricula atricollis,-22.8615,-54.6035
12044,Saltatricula atricollis,-20.8,-47.7333
12045,Saltatricula atricollis,-20.0235,-45.5444
12046,Saltatricula atricollis,-20.9146,-44.0784
12047,Saltatricula atricollis,-22.3,-47.85
12048,Saltatricula atricollis,-9.7515,-48.3584
12049,Saltatricula atricollis,-20.7906,-43.4744
12050,Saltatricula atricollis,-21.2167,-45
12051,Saltatricula atricollis,-22.5995,-48.8004
12052,Saltatricula atricollis,-12.5635,-41.3904
12053,Saltatricula atricollis,-19.3916,-40.0724
12054,Saltatricula atricollis,-13.0505,-55.9115
12055,Saltatricula atricollis,-2.8795,-41.6674
12056,Saltatricula atricollis,-12.0925,-45.8054
12057,Saltatricula atricollis,-19.8015,-45.6864
12058,Saltatricula atricollis,-16.2535,-47.9504
12059,Saltatricula atricollis,-19.2,-57.5833
12060,Saltatricula atricollis,-14.7565,-43.9324
12061,Saltatricula atricollis,-14.1455,-40.2434
12062,Saltatricula atricollis,-13.4415,-40.4314
12063,Saltatricula atricollis,-17.9815,-48.6414
12064,Saltatricula atricollis,-23.45,-51.25
12065,Saltatricula atricollis,-6.7667,-43.8167
12066,Saltatricula atricollis,-10.5485,-46.4214
12067,Saltatricula atricollis,-11.4295,-40.5953
12068,Saltatricula atricollis,-13.5167,-48.2167
12069,Saltatricula atricollis,-17.5695,-52.5514
12070,Saltatricula atricollis,-9.5675,-48.3924
12071,Saltatricula atricollis,-20.2415,-56.3785
12072,Saltatricula atricollis,-20.3335,-44.0534
12073,Saltatricula atricollis,-18.3255,-44.1194
12074,Saltatricula atricollis,-18.1275,-40.3634
12075,Saltatricula atricollis,-20.7667,-49.7
12076,Saltatricula atricollis,-16.7333,-43.9
12077,Saltatricula atricollis,-16.0085,-51.3974
12078,Saltatricula atricollis,-16.7355,-43.8624
12079,Saltatricula atricollis,-18.6045,-45.3574
12080,Saltatricula atricollis,-11.5505,-41.1563
12081,Saltatricula atricollis,-16.1275,-50.2154
12082,Saltatricula atricollis,-13.0055,-41.3714
12083,Saltatricula atricollis,-15.9333,-44.8667
12084,Saltatricula atricollis,-21.2365,-45.2364
12085,Saltatricula atricollis,-21.1355,-55.8305
12086,Saltatricula atricollis,-14.4333,-48.45
12087,Saltatricula atricollis,-14.4745,-48.4604
12088,Saltatricula atricollis,-14.7205,-56.3285
12089,Saltatricula atricollis,-4.6315,-42.1734
12090,Saltatricula atricollis,-15.7755,-56.3465
12091,Saltatricula atricollis,-19.9865,-43.8474
12092,Saltatricula atricollis,-21.1265,-46.4204
12093,Saltatricula atricollis,-14.6735,-52.3534
12094,Saltatricula atricollis,-9.9635,-47.6774
12095,Saltatricula atricollis,-14.9065,-53.0184
12096,Saltatricula atricollis,-17.3975,-43.5734
12097,Saltatricula atricollis,-22.2,-46.95
12098,Saltatricula atricollis,-20.2885,-43.5084
12099,Saltatricula atricollis,-10.9705,-41.0834
12100,Saltatricula atricollis,-15.1605,-48.2844
12101,Saltatricula atricollis,-10.1675,-48.3334
12102,Saltatricula atricollis,-7.8605,-47.9264
12103,Saltatricula atricollis,-16.8055,-49.9264
12104,Saltatricula atricollis,-12.5295,-41.5594
12105,Saltatricula atricollis,-16.1167,-47.3167
12106,Saltatricula atricollis,-19.8605,-44.6084
12107,Saltatricula atricollis,-17.2167,-46.8667
12108,Saltatricula atricollis,-17.2225,-46.8754
12109,Saltatricula atricollis,-10.1765,-48.8674
12110,Saltatricula atricollis,-16.9485,-50.4494
12111,Saltatricula atricollis,-14.3167,-56.3833
12112,Saltatricula atricollis,-17.7833,-48.7
12113,Saltatricula atricollis,-18.1,-53.3
12114,Saltatricula atricollis,-10.4667,-46.3167
12115,Saltatricula atricollis,-6.4167,-45.1667
12116,Saltatricula atricollis,-20.7667,-47.2333
12117,Saltatricula atricollis,-15.7167,-47.95
12118,Saltatricula atricollis,-15.35,-45.8333
12119,Saltatricula atricollis,-18.5795,-46.5184
12120,Saltatricula atricollis,-18.9445,-46.9934
12121,Saltatricula atricollis,-9.4085,-38.2223
12122,Saltatricula atricollis,-22.1167,-47.6833
12123,Saltatricula atricollis,-8.9685,-48.1754
12124,Saltatricula atricollis,-8.5955,-48.9344
12125,Saltatricula atricollis,-19.9535,-45.0844
12126,Saltatricula atricollis,-19.3535,-47.2934
12127,Saltatricula atricollis,-21.0833,-45.1167
12128,Saltatricula atricollis,-21.0916,-45.0914
12129,Saltatricula atricollis,-9.3935,-40.5084
12130,Saltatricula atricollis,-3.9285,-41.7094
12131,Saltatricula atricollis,-21.9995,-49.4574
12132,Saltatricula atricollis,-20.6856,-43.3004
12133,Saltatricula atricollis,-17.35,-44.9333
12134,Saltatricula atricollis,-17.3455,-44.9424
12135,Saltatricula atricollis,-20.4333,-55.5333
12136,Saltatricula atricollis,-15.8525,-48.9594
12137,Saltatricula atricollis,-10.4435,-49.1824
12138,Saltatricula atricollis,-20.4655,-45.9584
12139,Saltatricula atricollis,-15.6167,-47.6667
12140,Saltatricula atricollis,-15.4535,-47.6144
12141,Saltatricula atricollis,-16.2575,-56.6235
12142,Saltatricula atricollis,-19.1833,-44.9667
12143,Saltatricula atricollis,-19.2245,-44.9354
12144,Saltatricula atricollis,-17.5265,-49.4494
12145,Saltatricula atricollis,-10.7445,-47.5364
12146,Saltatricula atricollis,-13.4415,-49.1494
12147,Saltatricula atricollis,-16.6833,-42.5
12148,Saltatricula atricollis,-10.7085,-48.4174
12149,Saltatricula atricollis,-14.0935,-46.3694
12150,Saltatricula atricollis,-18.9167,-48.3
12151,Saltatricula atricollis,-17.8,-43.3833
12152,Saltatricula atricollis,-21.0585,-44.0804
12153,Saltatricula atricollis,-22.1005,-49.4384
12154,Saltatricula atricollis,-20.7696,-43.1884
12155,Saltatricula atricollis,-18.6375,-44.0584
12156,Saltatricula atricollis,-18.4185,-46.4184
12157,Saltatricula atricollis,-15.5285,-54.3465
12158,Saltatricula atricollis,-19.2745,-45.5574
12159,Saltatricula atricollis,-10.9785,-39.6243
12160,Saltatricula atricollis,-5.8435,-40.7014
12161,Saltatricula atricollis,-9.6667,-38.6667
12162,Saltatricula atricollis,-8.0295,-50.0314
12163,Saltatricula atricollis,-21.8885,-49.2254
12164,Saltatricula atricollis,-20.9226,-44.2384
12165,Saltatricula atricollis,-15.9333,-47.8833
12166,Saltatricula atricollis,-18.95,-48.2
12167,Saltatricula atricollis,-20.7833,-51.8667
12168,Saltatricula atricollis,-20.25,-48.7167
12169,Saltatricula atricollis,-16.3667,-56.3
12170,Saltatricula atricollis,-7.3625,-46.6174
12171,Saltatricula atricollis,-22.0667,-57.5667
12172,Saltatricula atricollis,-12.9425,-51.8244
12173,Saltatricula atricollis,-20.45,-47.5833
12174,Saltatricula atricollis,-21.1915,-45.0624
12175,Saltatricula atricollis,-16.4855,-52.6924
12176,Saltatricula atricollis,-21.5833,-48.0667
12177,Saltatricula atricollis,-20.0885,-43.7894
12178,Saltatricula atricollis,-15.9167,-52.25
12179,Saltatricula atricollis,-12.8333,-58.4667
12180,Saltatricula atricollis,-14.6667,-47.1
12181,Saltatricula atricollis,-19.35,-43.6167
12182,Saltatricula atricollis,-16.6833,-43.3167
12183,Saltatricula atricollis,-13.1285,-42.2924
12184,Saltatricula atricollis,-22.25,-47.8667
12185,Saltatricula atricollis,-14.5667,-49.0333
12186,Saltatricula atricollis,-16.3667,-49.5
12187,Saltatricula atricollis,-19.4495,-54.9875
12188,Saltatricula atricollis,-17.3833,-55.6333
12189,Saltatricula atricollis,-15.7333,-47.3167
12190,Saltatricula atricollis,-11.35,-43.8667
12191,Saltatricula atricollis,-14.1833,-47.8
12192,Saltatricula atricollis,-18.9185,-54.8445
12193,Saltatricula atricollis,-21.5833,-45.4667
12194,Saltatricula atricollis,-21.0226,-44.3184
12195,Saltatricula atricollis,-16.4715,-54.6365
12196,Saltatricula atricollis,-12.2845,-40.4944
12197,Saltatricula atricollis,-19.8865,-43.8074
12198,Saltatricula atricollis,-19.8655,-47.4404
12199,Saltatricula atricollis,-23.2015,-47.2874
12200,Saltatricula atricollis,-17.8833,-51.7167
12201,Saltatricula atricollis,-21.1206,-44.2234
12202,Saltatricula atricollis,-22.8995,-49.6334
12203,Saltatricula atricollis,-15.7695,-51.1064
12204,Saltatricula atricollis,-9.3167,-45.6333
12205,Saltatricula atricollis,-17.8145,-50.5974
12206,Saltatricula atricollis,-15.4295,-39.3344
12207,Saltatricula atricollis,-16.6167,-43.3
12208,Saltatricula atricollis,-12.7725,-39.5233
12209,Saltatricula atricollis,-18.8395,-50.1214
12210,Saltatricula atricollis,-19.1695,-43.7144
12211,Saltatricula atricollis,-20.7885,-43.6924
12212,Saltatricula atricollis,-14.4985,-57.0025
12213,Saltatricula atricollis,-20.9466,-44.9194
12214,Saltatricula atricollis,-9.8333,-45.35
12215,Saltatricula atricollis,-20.3146,-42.6094
12216,Saltatricula atricollis,-15.8665,-56.0775
12217,Saltatricula atricollis,-20.0875,-45.2944
12218,Saltatricula atricollis,-22.0185,-47.8914
12219,Saltatricula atricollis,-12.3635,-44.9734
12220,Saltatricula atricollis,-13.5,-51.3833
12221,Saltatricula atricollis,-13.3985,-46.3184
12222,Saltatricula atricollis,-10.1685,-46.6594
12223,Saltatricula atricollis,-20.6415,-46.5064
12224,Saltatricula atricollis,-14.7,-47.5333
12225,Saltatricula atricollis,-21.1366,-44.2624
12226,Saltatricula atricollis,-15.3145,-42.0144
12227,Saltatricula atricollis,-20.7185,-46.3114
12228,Saltatricula atricollis,-16.4655,-54.2555
12229,Saltatricula atricollis,-20.8205,-49.3794
12230,Saltatricula atricollis,-11.0333,-45.5333
12231,Saltatricula atricollis,-13.2755,-50.1634
12232,Saltatricula atricollis,-16.3667,-45.0667
12233,Saltatricula atricollis,-20.2455,-46.3664
12234,Saltatricula atricollis,-21.7225,-44.9854
12235,Saltatricula atricollis,-10.4635,-40.1913
12236,Saltatricula atricollis,-20.7945,-43.3444
12237,Saltatricula atricollis,-12.4,-47.6833
12238,Saltatricula atricollis,-20.25,-46.6167
12239,Saltatricula atricollis,-5.4833,-46.6833
12240,Saltatricula atricollis,-17,-54.3167
12241,Saltatricula atricollis,-6.3333,-48.5833
12242,Saltatricula atricollis,-15.65,-57.2167
12243,Saltatricula atricollis,-17.7,-44.2667
12244,Saltatricula atricollis,-20.0833,-43.4667
12245,Saltatricula atricollis,-19.2333,-43.55
12246,Saltatricula atricollis,-7.7667,-46.2333
12247,Saltatricula atricollis,-10.2667,-48.3667
12248,Saltatricula atricollis,-15.4167,-42.8
12249,Saltatricula atricollis,-17.0333,-43.3333
12250,Saltatricula atricollis,-18.3065,-51.9624
12251,Saltatricula atricollis,-22.9667,-50.9667
12252,Saltatricula atricollis,-19.45,-44.2333
12253,Saltatricula atricollis,-19.4665,-44.2474
12254,Saltatricula atricollis,-20.9325,-54.9615
12255,Saltatricula atricollis,-15.1833,-55.6833
12256,Saltatricula atricollis,-21.65,-47.55
12257,Saltatricula atricollis,-20.1,-47.4
12258,Saltatricula atricollis,-16.55,-43.4
12259,Saltatricula atricollis,-20.1167,-47.8333
12260,Saltatricula atricollis,-17.5775,-54.7585
12261,Saltatricula atricollis,-10.8075,-56.6205
12262,Saltatricula atricollis,-14.6195,-57.4865
12263,Saltatricula atricollis,-14.7667,-59.5
12264,Saltatricula atricollis,-23.2055,-49.6074
12265,Saltatricula atricollis,-21.1105,-44.1784
12266,Saltatricula atricollis,-3.2785,-39.2693
12267,Saltatricula atricollis,-20.7833,-51.7
12268,Saltatricula atricollis,-20.7515,-51.6785
12269,Saltatricula atricollis,-18.2065,-45.2424
12270,Saltatricula atricollis,-21.3675,-45.5134
12271,Saltatricula atricollis,-16.6667,-49.5
12272,Saltatricula atricollis,-21.9355,-50.5144
12273,Saltatricula atricollis,-19.7485,-47.9324
12274,Saltatricula atricollis,-18.9195,-48.2774
12275,Saltatricula atricollis,-17.2565,-40.5734
12276,Saltatricula atricollis,-16.3585,-46.9064
12277,Saltatricula atricollis,-21.9667,-47.8667
12278,Saltatricula atricollis,-16.0645,-46.2544
12279,Saltatricula atricollis,-14.8667,-55.7833
12280,Saltatricula atricollis,-12.0825,-41.0943
12281,Saltatricula atricollis,-15,-52.2167
12282,Saltatricula atricollis,-11.4125,-39.4623
12283,Saltatricula atricollis,-20.3275,-46.3664
12284,Saltatricula atricollis,-17.0333,-49.6167
12285,Saltatricula atricollis,-20.5,-56.7833
12286,Saltatricula atricollis,-4.75,-40.8833
12287,Saltatricula atricollis,-17.9875,-46.9084
12288,Saltatricula atricollis,-20.7546,-42.8824
12289,Saltatricula atricollis,-15,-59.95
12290,Saltatricula atricollis,-21.0333,-49.9833
12291,Saltatricula atricollis,-14.6667,-52.35
12292,Salvator duseni,-23.0614,-57.1139
12293,Salvator duseni,-23.2333,-55.6833
12294,Salvator duseni,-14.0833,-47.6167
12295,Salvator duseni,-15.7099,-48.0224
12296,Salvator duseni,-17.7333,-48.6167
12297,Salvator duseni,-13.8667,-45.8667
12298,Salvator duseni,-10.25,-46.55
12299,Salvator duseni,-15.2,-45.8333
12300,Salvator duseni,-18.25,-52.8833
12301,Scinax cabralensis,-17.882,-44.0406
12302,Scinax cabralensis,-17.676,-44.1114
12338,Scinax constrictus,-14.0503,-52.3449
12339,Scinax constrictus,-11.3254,-47
12340,Scinax constrictus,-6.9456,-48.6327
12341,Scinax constrictus,-15.1387,-50.439
12342,Scinax constrictus,-15.2557,-58.4572
12343,Scinax constrictus,-8.2372,-46.3423
12344,Scinax constrictus,-15.71,-52.25
12345,Scinax constrictus,-15.5955,-52.377
12346,Scinax constrictus,-16.5279,-57.8365
12347,Scinax constrictus,-17.7085,-48.6454
12348,Scinax constrictus,-16.2883,-49.103
12349,Scinax constrictus,-7.3016,-47.2043
12350,Scinax constrictus,-7.0551,-47.1298
12351,Scinax constrictus,-7.3443,-47.4438
12352,Scinax constrictus,-7.1376,-47.1501
12353,Scinax constrictus,-18.7308,-56.7233
12354,Scinax constrictus,-16.6422,-49.275
12355,Scinax constrictus,-8.0934,-47.4807
12356,Scinax constrictus,-16.9109,-49.5723
12357,Scinax constrictus,-16.0796,-49.8221
12358,Scinax constrictus,-15.3103,-58.8649
12359,Scinax constrictus,-15.5825,-51.329
12360,Scinax constrictus,-9.8482,-48.2896
12361,Scinax constrictus,-15.9141,-51.5787
12362,Scinax constrictus,-16.2869,-50.1408
12363,Scinax constrictus,-10.2181,-48.1532
12364,Scinax constrictus,-7.886,-48.1555
12365,Scinax constrictus,-16.8086,-49.9455
12366,Scinax constrictus,-16.8,-49.9167
12367,Scinax constrictus,-6.5406,-49.0113
12368,Scinax constrictus,-15.8106,-49.0132
12369,Scinax constrictus,-16.7843,-56.9485
12370,Scinax constrictus,-17.5297,-49.5375
12371,Scinax constrictus,-13.2923,-49.2307
12372,Scinax constrictus,-13.1452,-50.2487
12373,Scinax constrictus,-14.431,-58.3223
12374,Scinax constrictus,-14.1492,-49.9657
12375,Scinax constrictus,-14.4189,-49.0897
12376,Scinax constrictus,-14.962,-58.9541
12377,Scinax curicica,-20.0754,-43.4081
12378,Scinax curicica,-18.9418,-43.5046
12379,Scinax curicica,-17.9935,-43.6101
12380,Scinax curicica,-19.4405,-43.7183
12381,Scinax curicica,-20.3292,-43.3315
12382,Scinax curicica,-20.5255,-43.6743
12383,Scinax curicica,-20.3909,-43.6103
12384,Scinax curicica,-19.1888,-43.645
12385,Scinax curicica,-19.2544,-43.5383
12386,Scinax curicica,-18.4784,-43.268
12387,Scinax curicica,-19.8175,-43.3215
12388,Scinax curicica,-18.0761,-43.3589
12389,Scinax curicica,-18.2,-43.34
12390,Scinax curicica,-15.8565,-42.8617
12392,Scinax haddadorum*,-15.6915,-52.4134
12393,Scinax haddadorum*,-15.87,-52.25
12394,Scinax haddadorum*,-15.6927,-52.3499
12395,Scinax haddadorum*,-15.34,-52.23
12396,Scinax haddadorum*,-15.6928,-52.3497
12397,Scinax haddadorum*,-15.8578,-52.2544
12398,Scinax haddadorum*,-15.3436,-52.2347
12399,Scinax haddadorum*,-15.6914,-52.4133
12413,Scinax maracaya,-20.6667,-46.2667
12414,Scinax maracaya,-20.2309,-43.8524
12415,Scinax maracaya,-20.0741,-43.9039
12416,Scinax maracaya,-20.2,-43.9666
12417,Scinax maracaya,-20.187,-46.5135
12418,Scinax maracaya,-20.2432,-46.4463
12419,Julianus pinimus,-19.4405,-43.7183
12420,Julianus pinimus,-19.1888,-43.645
12424,Scinax rogerioi,-14.15,-47.6
12425,Scinax rogerioi,-15.7807,-47.7968
12426,Scinax rogerioi,-20.2558,-43.9119
12427,Scinax rogerioi,-20.1256,-43.3892
12428,Scinax rogerioi,-20.1283,-43.3852
12429,Scinax rogerioi,-20.1617,-43.4322
12430,Scinax rogerioi,-20.1625,-43.4083
12431,Scinax rogerioi,-20.4897,-43.71
12432,Scinax rogerioi,-20.4311,-43.4867
12433,Scinax rogerioi,-19.2565,-48.0185
12434,Scinax rossaferesae*,-24.9651,-50.0533
