Taxa,Family,Genus,Species,Voucher,Series,Locality,Municipality,State,Country,Latitude,Longitude,elevation
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP61502-04,,,Sao Jose dos Campos,SP,Brazil,-23.179,-45.887,572
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB27231,27233~34; 29098; 37527; 44527; 45784; 45803; 45807; 46355,Sao Jose dos Campos,Sao Jose dos Campos,SP,Brazil,-23.1794,-45.8869,572
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB27231,27233; 29098; 37527; 40355; 44527; 45784; 45803; 45807,Sao Jose dos Campos,Sao Jose dos Campos,SP,Brazil,-23.1794,-45.8869,572
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,,Sao Jose dos Campos,SP,Brazil,-23.1833,-45.8833,572
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,Sao Francisco Xavier,Sao Jose dos Campos,SP,Brazil,-22.9167,-45.9667,909
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP42404,,Jaragua,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP55740,,Jaragua,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP59766,,Jaragua,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP60694,,Jaragua,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP60697,,Jaragua,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP62669,,Jaragua,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP 54655,,Perus,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP54886-88,,Perus,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP64875,,Perus,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP42485,,Pirituba,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP53545,,Pirituba,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP54641,,Pirituba,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP55639,,Pirituba,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP59150,,Pirituba,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP64459,,Pirituba,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP64733-39,,Pirituba,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP72428,,Pirituba,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP62469,,,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP63469,,,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP64100,,,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP68679,,,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP74059,60,,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ13997,,sao paulosao paulo,sao paulo,SP,Brazil,-23.5333,-46.6333,634
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB42404,,Pico do Jaragua,Sao Paulo,SP,Brazil,-23.5475,-46.6361,631
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB42485,53545; 54641,Pirituba,Sao Paulo,SP,Brazil,-23.5475,-46.6361,631
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54655,54886~88,Perus,Sao Paulo,SP,Brazil,-23.5475,-46.6361,631
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54655,54886√É‚ÄiÄ°o88,Perus,Sao Paulo,SP,Brazil,-23.5475,-46.6361,631
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP64675,,Perus,Sao Paulo,SP,Brazil,-23.5943,-48.0538,676
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,,Sao Paulo,SP,Brazil,-23.55,-46.6333,633
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,Pirituba,Sao Paulo,SP,Brazil,-23.4833,-46.725,756
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,Jaragua,Sao Paulo,SP,Brazil,-23.45,-46.7667,780
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,Perus,Sao Paulo,SP,Brazil,-23.4,-46.75,914
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP74234,,,Sao Salvador do Tocantins,TO,Brazil,-12.7333,-48.2333,283
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP74237,,,Sao Salvador do Tocantins,TO,Brazil,-12.7333,-48.2333,283
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP74245,,,Sao Salvador do Tocantins,TO,Brazil,-12.7333,-48.2333,283
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP72767,,,Sao Simao,SP,Brazil,-21.4797,-47.9141,612
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,,Sao Simao,SP,Brazil,-21.4833,-47.55,901
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP70244,,,Sao Vicente de Minas,MG,Brazil,-21.6646,-44.4375,1017
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,,Sao Vicente de Minas,MG,Brazil,-21.7,-44.4333,1002
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,CHUNB06168,,saopaulosaopaulo,saopaulo,SP,Brazil,-23.5333,-46.6333,634
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54605,,Uberlandia,Uberlandia,MG,Brazil,-18.9167,-48.2667,691
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP54604-05,,,Uberlandia,MG,Brazil,-18.9113,-48.2622,683
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54604,~05,Uberlandia,Uberlandia,MG,Brazil,-18.9186,-48.2772,690
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54604,~5,Uberlandia,Uberlandia,MG,Brazil,-18.9186,-48.2772,690
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54604,,Uberlandia,Uberlandia,MG,Brazil,-18.9167,-48.2667,691
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,,Uberlandia,MG,Brazil,-18.9167,-48.2833,690
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16024,,Campinacu,Campinacu,,,-13.79,-48.571,608
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16029,,Campinacu,Campinacu,,,-13.79,-48.571,608
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16030,,Campinacu,Campinacu,,,-13.79,-48.571,608
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16031,,Campinacu,Campinacu,,,-13.79,-48.571,608
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16032,,Campinacu,Campinacu,,,-13.79,-48.571,608
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16033,,Campinacu,Campinacu,,,-13.79,-48.571,608
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB26711,,Cana Brava,Uruacu,GO,Brazil,-13.5,-48.35,465
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16020,,,Uruacu/Campinorte,GO,Brazil,-14.525,-49.141,545
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16022,,,Uruacu/Campinorte,GO,Brazil,-14.525,-49.141,545
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16023,,,Uruacu/Campinorte,GO,Brazil,-14.525,-49.141,545
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,,Vargem Grande Paulista,SP,Brazil,-23.2083,-46.8333,1081
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP32501,,,Varzea Paulista,SP,Brazil,-23.2114,-46.8283,1064
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP40855,,,Varzea Paulista,SP,Brazil,-23.2114,-46.8283,1064
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP40857,,,Varzea Paulista,SP,Brazil,-23.2114,-46.8283,1064
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP45167,,,Varzea Paulista,SP,Brazil,-23.2114,-46.8283,1064
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP9862,,,Varzea Paulista,SP,Brazil,-23.2114,-46.8283,1064
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB9862,32501; 40855; 40857; 45167,Varzea Paulista,Varzea Paulista,SP,Brazil,-23.2114,-46.8283,1064
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB9862,32501; 40855; 40857; 45167,Varzea Paulista,Varzea Paulista,SP,Brazil,-23.2114,-46.8283,1064
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IBSP74500,,,Vespasiano,MG,Brazil,-19.6689,-44.0187,886
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,Passos et al. (2010),,,Vespasiano,MG,Brazil,-19.6833,-43.9333,857
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB42498,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB42500,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB45069,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB45225,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB45624,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54651,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54896,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB55113,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB55635,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB58744,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB61827,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB62073,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB62075,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB62076,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB69746,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ11452,,,Campo Limpo Paulista,,,-23.2,-46.8,1055
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB44152,,,Campo Limpo Paulista,,,-23.206,-46.784,1035
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB75234,,,Casa Branca,,,-21.774,-47.086,615
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16996,,,Cavalcante,,,-13.798,-47.458,895
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16997,,,Cavalcante,,,-13.798,-47.458,895
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16999,,,Cavalcante,,,-13.798,-47.458,895
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ17000,,,Cavalcante,,,-13.798,-47.458,895
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB26711,,Cana Brava,Cavalcante,,,-13.798,-47.458,895
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16045,,,Colinas do Sul,,,-14.151,-48.078,610
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16053,,,Colinas do Sul,,,-14.151,-48.078,610
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16054,,,Colinas do Sul,,,-14.151,-48.078,610
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16055,,,Colinas do Sul,,,-14.151,-48.078,610
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB74496,,,Contagem,,,-19.932,-44.054,878
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB74499,,,Contagem,,,-19.932,-44.054,878
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB74495,,,Esmeraldas,,,-19.763,-44.314,862
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB74497,,,Esmeraldas,,,-19.763,-44.314,862
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54633,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB55632,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB56123,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB66879,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB69269,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB69505,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB69506,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB70018,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB70019,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB70219,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54634,,,Francisco Morato,,,-23.282,-46.745,922
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB44303,,,Franco da Rocha,,,-23.322,-46.727,941
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB44307,,,Franco da Rocha,,,-23.322,-46.727,941
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB56063,,,Franco da Rocha,,,-23.322,-46.727,941
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB71533,,,Franco da Rocha,,,-23.322,-46.727,941
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB73731,,,Franco da Rocha,,,-23.322,-46.727,941
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ13994,,,Franco da Rocha,,,-23.3333,-46.7167,939
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB27305,,,Franco da Rocha,,,-23.322,-46.727,941
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB54699,,,Itapecerica da Serra,,,-23.717,-46.849,854
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB44752,,,Jarinu,,,-23.101,-46.728,890
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB62194,,,Jarinu,,,-23.101,-46.728,890
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB10068,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB10069,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB43192,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB44156,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB46228,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB55957,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB55958,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB55959,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB55960,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB55961,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB58712,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB60483,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB60485,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB60486,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB61217,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB61218,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64675,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64703,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64739,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB66538,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB66539,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB69613,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB69614,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB2728,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB45208,,,Jundiai,,,-23.186,-46.884,1006
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65124,,UHE Lajeado,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65125,,UHE Lajeado,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65126,,UHE Lajeado,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65127,,UHE Lajeado,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65128,,UHE Lajeado,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65129,,UHE Lajeado,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65131,,UHE Lajeado,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64494,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64495,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64507,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64508,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64522,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64523,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64524,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64606,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65062,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65063,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65072,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65075,,,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB65130,,UHE Lajeado,Lajeado,,,-9.751,-48.358,150
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB57138,,,Machado,,,-21.675,-45.92,859
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16056,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16057,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16058,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16059,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16060,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16061,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16062,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16063,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16977,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16978,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16979,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16980,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16981,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16982,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16983,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16984,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16985,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16986,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16987,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16988,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16989,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16990,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16991,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16992,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16993,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16994,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16995,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16998,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB51433,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB51434,,,Minacu,,,-13.533,-48.22,335
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB62495,,,Neves Paulista,,,-20.846,-49.63,461
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16037,,,Niquelandia,,,-14.474,-48.46,715
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16038,,,Niquelandia,,,-14.474,-48.46,715
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16039,,,Niquelandia,,,-14.474,-48.46,715
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16040,,,Niquelandia,,,-14.474,-48.46,715
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16041,,,Niquelandia,,,-14.474,-48.46,715
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16042,,,Niquelandia,,,-14.474,-48.46,715
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16043,,,Niquelandia,,,-14.474,-48.46,715
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ16044,,,Niquelandia,,,-14.474,-48.46,715
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB44537,,,Orlandia,,,-20.72,-47.887,622
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ11516,,,Palmas,,,-10.2128,-48.3603,204
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,MZ12065,,,Parana,,,-12.6153,-47.8831,281
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB74117,,,Parana,,,-12.615,-47.883,281
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB62827,,,Piedade,,,-23.712,-47.428,908
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64967,,,Porto Nacional,,,-10.708,-48.417,199
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64968,,,Porto Nacional,,,-10.708,-48.417,199
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64969,,,Porto Nacional,,,-10.708,-48.417,199
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64970,,,Porto Nacional,,,-10.708,-48.417,199
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64971,,,Porto Nacional,,,-10.708,-48.417,199
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64972,,,Porto Nacional,,,-10.708,-48.417,199
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64973,,,Porto Nacional,,,-10.708,-48.417,199
Snakes,Dipsadidae,Atractus,Atractus pantostictus*,IB64974,,,Porto Nacional,,,-10.708,-48.417,199
