assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
131920257,22686350,Amazona amazonica,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Amazona,amazonica,,,,"(Linnaeus, 1766)",LC,,3.1,Decreasing,Global
131923657,22689701,Chordeiles pusillus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Chordeiles,pusillus,,,,"Gould, 1861",LC,,3.1,Stable,Global
131937283,22695808,Buteogallus aequinoctialis,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Buteogallus,aequinoctialis,,,,"(Gmelin, 1788)",NT,A2bc+3bc+4bc,3.1,Decreasing,Global
131937573,22695900,Buteo albigula,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Buteo,albigula,,,,"Philippi, 1899",LC,,3.1,Unknown,Global
131940332,22696450,Falco femoralis,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,femoralis,,,,"Temminck, 1822",LC,,3.1,Decreasing,Global
131941613,22697627,Cathartes aura,ANIMALIA,CHORDATA,CATHARTIFORMES,AVES,CATHARTIDAE,Cathartes,aura,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
131943271,22700334,Attila phoenicurus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TYRANNIDAE,Attila,phoenicurus,,,,"Pelzeln, 1868",LC,,3.1,Decreasing,Global
131948844,22708635,Catharus fuscater,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,fuscater,,,,"(Lafresnaye, 1845)",LC,,3.1,Decreasing,Global
131949838,22708655,Catharus fuscescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TURDIDAE,Catharus,fuscescens,,,,"(Stephens, 1817)",LC,,3.1,Decreasing,Global
131962729,22711299,Campylorhynchus griseus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Campylorhynchus,griseus,,,,"(Swainson, 1837)",LC,,3.1,Stable,Global
131962920,22711306,Campylorhynchus turdinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Campylorhynchus,turdinus,,,,"(Wied, 1821)",LC,,3.1,Decreasing,Global
131964506,22711473,Cantorchilus guarayanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cantorchilus,guarayanus,,,,"(d'Orbigny &amp; Lafresnaye, 1837)",LC,,3.1,Decreasing,Global
131964705,22711476,Cantorchilus longirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Cantorchilus,longirostris,,,,"(Vieillot, 1819)",LC,,3.1,Unknown,Global
131964883,22711521,Henicorhina leucosticta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,TROGLODYTIDAE,Henicorhina,leucosticta,,,,"(Cabanis, 1847)",LC,,3.1,Decreasing,Global
131989841,22718597,Anthus hellmayri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MOTACILLIDAE,Anthus,hellmayri,,,,"Hartert, 1909",LC,,3.1,Stable,Global
131995211,22719574,Estrilda astrild,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ESTRILDIDAE,Estrilda,astrild,,,,"(Linnaeus, 1758)",LC,,3.1,Stable,Global
132007785,22721147,Ammodramus humeralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Ammodramus,humeralis,,,,"(Bosc, 1792)",LC,,3.1,Stable,Global
132009594,22721504,Atlapetes personatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Atlapetes,personatus,,,,"(Cabanis, 1848)",LC,,3.1,Stable,Global
132010477,22722008,Basileuterus hypoleucus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARULIDAE,Basileuterus,hypoleucus,,,,"Bonaparte, 1850",LC,,3.1,Decreasing,Global
132011450,22722083,Conirostrum speciosum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Conirostrum,speciosum,,,,"(Temminck, 1824)",LC,,3.1,Decreasing,Global
132011675,22722089,Conirostrum bicolor,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Conirostrum,bicolor,,,,"(Vieillot, 1809)",NT,A3c,3.1,Decreasing,Global
132011943,22722093,Conirostrum margaritae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Conirostrum,margaritae,,,,"(Holt, 1931)",VU,A3c,3.1,Decreasing,Global
132012428,22722130,Cypsnagra hirundinacea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Cypsnagra,hirundinacea,,,,"(Lesson, 1823)",LC,,3.1,Stable,Global
132012605,22722142,Cissopis leverianus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Cissopis,leverianus,,,,"(Gmelin, 1788)",LC,,3.1,Stable,Global
132012843,22722150,Chlorornis riefferii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Chlorornis,riefferii,,,,"(Boissonneau, 1840)",LC,,3.1,Decreasing,Global
132013027,22722153,Compsothraupis loricata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Compsothraupis,loricata,,,,"(Lichtenstein, 1819)",LC,,3.1,Stable,Global
132013789,22722187,Chlorospingus parvirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PASSERELLIDAE,Chlorospingus,parvirostris,,,,"Chapman, 1901",LC,,3.1,Decreasing,Global
132014914,22722343,Eucometis penicillata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Eucometis,penicillata,,,,"(Spix, 1825)",LC,,3.1,Stable,Global
132016127,22722555,Cyanicterus cyanicterus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Cyanicterus,cyanicterus,,,,"(Vieillot, 1819)",LC,,3.1,Decreasing,Global
132016968,22722697,Euphonia plumbea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,plumbea,,,,"Du Bus, 1855",LC,,3.1,Stable,Global
132017181,22722706,Euphonia chlorotica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,chlorotica,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
132018550,22722741,Euphonia cyanocephala,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,cyanocephala,,,,"(Vieillot, 1818)",LC,,3.1,Stable,Global
132019049,22722769,Euphonia rufiventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,rufiventris,,,,"(Vieillot, 1819)",LC,,3.1,Stable,Global
132019251,22722775,Euphonia pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Euphonia,pectoralis,,,,"(Latham, 1801)",LC,,3.1,Decreasing,Global
132019756,22722982,Dacnis flaviventer,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Dacnis,flaviventer,,,,"d'Orbigny & Lafresnaye, 1837",LC,,3.1,Decreasing,Global
132019953,22722985,Dacnis nigripes,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Dacnis,nigripes,,,,"Pelzeln, 1856",NT,C1+2a(i),3.1,Decreasing,Global
132020713,22723021,Catamblyrhynchus diadema,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Catamblyrhynchus,diadema,,,,"Lafresnaye, 1842",LC,,3.1,Decreasing,Global
132020897,22723039,Coryphaspiza melanotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Coryphaspiza,melanotis,,,,"(Temminck, 1822)",VU,A2c+3c+4c,3.1,Decreasing,Global
132021233,22723047,Coryphospingus pileatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Coryphospingus,pileatus,,,,"(Wied, 1821)",LC,,3.1,Stable,Global
132021435,22723051,Coryphospingus cucullatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Coryphospingus,cucullatus,,,,"(Müller, 1776)",LC,,3.1,Stable,Global
132021685,22723110,Corydospiza alaudina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Corydospiza,alaudina,,,,"(Kittlitz, 1833)",LC,,3.1,Stable,Global
132021887,22723174,Diuca diuca,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Diuca,diuca,,,,"(Molina, 1782)",LC,,3.1,Stable,Global
132022146,22723370,Emberizoides herbicola,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Emberizoides,herbicola,,,,"(Vieillot, 1817)",LC,,3.1,Decreasing,Global
132022396,22723380,Emberizoides ypiranganus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Emberizoides,ypiranganus,,,,"Ihering, 1907",LC,,3.1,Stable,Global
132022759,22723614,Asemospiza fuliginosa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Asemospiza,fuliginosa,,,,"(Wied, 1830)",LC,,3.1,Stable,Global
132023393,22723686,Diglossa duidae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Diglossa,duidae,,,,"Chapman, 1929",LC,,3.1,Decreasing,Global
132023571,22723690,Diglossa major,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Diglossa,major,,,,"Cabanis, 1849",LC,,3.1,Decreasing,Global
132023941,22723708,Diglossa caerulescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,THRAUPIDAE,Diglossa,caerulescens,,,,"Sclater, 1856",LC,,3.1,Stable,Global
132024829,22723976,Cacicus oseryi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Cacicus,oseryi,,,,"(Deville, 1849)",LC,,3.1,Stable,Global
132025014,22724046,Cacicus chrysopterus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Cacicus,chrysopterus,,,,"(Vigors, 1825)",LC,,3.1,Stable,Global
132025407,22724071,Icterus chrysocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,chrysocephalus,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
132025625,22724076,Icterus cayanensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,cayanensis,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
132026033,22724087,Icterus nigrogularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,nigrogularis,,,,"(Hahn, 1819)",LC,,3.1,Stable,Global
132026482,22724120,Icterus jamacaii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,jamacaii,,,,"(Gmelin, 1788)",LC,,3.1,Stable,Global
132027095,22724166,Gymnomystax mexicanus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Gymnomystax,mexicanus,,,,"(Linnaeus, 1766)",LC,,3.1,Stable,Global
